chrom	chromStart	chromEnd	name	score	strand	thickStart	thickEnd	itemRgb	blockCount	blockSizes	blockStarts	transcript_id	region_length	strand_right	gene_name	cds_frame	cds_start_pos	translated_matched_frame_score	translated_max_frame_score	translated_start_region_score	translated_window_max_score	translated_phylop_mean	translated_frame	translated_length	untranslated_matched_frame_score	untranslated_max_frame_score	untranslated_start_region_score	untranslated_window_max_score	untranslated_phylop_mean	untranslated_frame	untranslated_length	genome_coords	translated_block_starts	translated_block_ends	untranslated_block_starts	untranslated_block_ends
11	62602474	62610907	ENST00000531557	2154	-	62602474	62610907	0	19	204,131,99,88,98,89,68,132,126,152,142,156,96,111,70,171,124,68,29	0,284,674,1254,1469,1638,2638,3167,3380,3588,4483,5191,5726,6067,6261,6487,6879,7154,8404	ENST00000531557	8433	-	EML3	0	62609460	24.04540633739251	24.04540633739251	16.777933502197264	39.56910119056702	4.601279183172711	3	197	-18.428293480592615	18.811705364900476	-19.36013266245524		6.123411704512203	3	17	11:62602474-62609460	[62609628, 62610878]	[62609696, 62611007]	[62609460, 62610878]	[62609477, 62610878]
11	117289565	117295316	ENST00000680971	1125	-	117289565	117295316	0	7	242,172,150,102,135,138,186	0,922,1334,2146,3488,4305,5565	ENST00000680971	5751	-	BACE1	0	117293873	20.558188969089137	20.558188969089137	29.19520025253296	35.272800254821775	6.978285764193823	2	217	-22.82386914597756	8.579476319682536	-34.457466220855714	-11.793700003623963	4.216701606639627	3	191	11:117289565-117293873	[117295130]	[117295347]	[117293873, 117295130, 117295429]	[117294008, 117295130, 117295485]
12	6385125	6390937	ENST00000541102	903	+	6385125	6390937	0	7	22,153,97,98,26,229,278	0,101,940,1221,3674,4986,5534	ENST00000541102	5812	+	LTBR	0	6385228	11.512083371480307	11.512083371480307	25.961200141906737		3.9992499802222787	1	24	-12.665428459644318	1.111999784197126			6.045142850705555	3	7	12:6385125-6385228	[6385125, 6385226]	[6385147, 6385228]	[6385118, 6385226]	[6385125, 6385226]
12	15546597	15595041	ENST00000674388	1458	+	15546597	15595041	0	14	111,133,121,69,84,36,82,91,77,135,123,155,136,105	0,2496,4953,10857,13595,18995,22819,32255,33441,34099,35081,40299,42857,48339	ENST00000674388	48444	+	PTPRO	0	15549222	21.844662345945835	21.844662345945835	16.48359956741333	35.86409959793091	4.467900004113714	1	240	-31.452413300712276	-26.726212560367866	-23.83420076370239	-16.570099964737892	1.0152716629067802	2	254	12:15546597-15549222	[15546597, 15549093]	[15546708, 15549222]	[15546343, 15549093]	[15546597, 15549093]
12	15546597	15595041	ENST00000445537	1458	+	15546597	15595041	0	14	111,133,121,69,84,36,82,91,77,135,123,155,136,105	0,2496,4953,10857,13595,18995,22819,32255,33441,34099,35081,40299,42857,48339	ENST00000445537	48444	+	PTPRO	0	15549222	21.844662345945835	21.844662345945835	16.48359956741333	35.86409959793091	4.467900004113714	1	240	-27.059353648525914	-27.059353648525914	-17.161400032043456	29.52009983062744	0.8786138312520111	1	246	12:15546597-15549222	[15546597, 15549093]	[15546708, 15549222]	[15546351, 15549093]	[15546597, 15549093]
12	15546597	15595041	ENST00000542557	1374	+	15546597	15595041	0	13	111,133,121,69,36,82,91,77,135,123,155,136,105	0,2496,4953,10857,18995,22819,32255,33441,34099,35081,40299,42857,48339	ENST00000542557	48444	+	PTPRO	0	15549222	21.844662345945835	21.844662345945835	16.48359956741333	35.86409959793091	4.467900004113714	1	240	-27.059353648525914	-27.059353648525914	-17.161400032043456	29.52009983062744	0.8786138312520111	1	246	12:15546597-15549222	[15546597, 15549093]	[15546708, 15549222]	[15546351, 15549093]	[15546597, 15549093]
12	15546597	15595041	ENST00000544244	1374	+	15546597	15595041	0	13	111,133,121,69,36,82,91,77,135,123,155,136,105	0,2496,4953,10857,18995,22819,32255,33441,34099,35081,40299,42857,48339	ENST00000544244	48444	+	PTPRO	0	15549222	21.844662345945835	21.844662345945835	16.48359956741333	35.86409959793091	4.467900004113714	1	240	-27.059353648525914	-27.059353648525914	-17.161400032043456	29.52009983062744	0.8786138312520111	1	246	12:15546597-15549222	[15546597, 15549093]	[15546708, 15549222]	[15546351, 15549093]	[15546597, 15549093]
12	15546597	15595041	ENST00000544706	1422	+	15546597	15595041	0	13	111,133,121,69,84,82,91,77,135,123,155,136,105	0,2496,4953,10857,13595,22819,32255,33441,34099,35081,40299,42857,48339	ENST00000544706	48444	+	PTPRO	0	15549222	21.844662345945835	21.844662345945835	16.48359956741333	35.86409959793091	4.467900004113714	1	240	-28.154921042683878	-28.154921042683878	-24.870600032806397	29.52009983062744	0.7787280801168986	1	228	12:15546597-15549222	[15546597, 15549093]	[15546708, 15549222]	[15546369, 15549093]	[15546597, 15549093]
12	15546597	15578859	ENST00000674220	690	+	15546597	15578859	0	9	111,133,121,69,84,36,82,47,7	0,2496,4953,10857,13595,18995,22819,23491,32255	ENST00000674220	32262	+	PTPRO	0	15549222	21.844662345945835	21.844662345945835	16.48359956741333	35.86409959793091	4.467900004113714	1	240	-31.166656245087736	-28.088061660790757	-25.201999378204345	-16.570099964737892	0.7851365738577057	2	227	12:15546597-15549222	[15546597, 15549093]	[15546708, 15549222]	[15546370, 15549093]	[15546597, 15549093]
12	19265769	19369787	ENST00000539256	2721	+	19265769	19369787	0	18	81,116,468,466,84,63,81,150,102,112,47,121,119,210,135,125,146,95	0,4000,8746,17510,21703,54792,56540,56748,70745,77553,80072,82629,88114,92458,93642,95812,100194,103923	ENST00000539256	104018	+	PLEKHA5	0	19129799	18.2898125598828	18.2898125598828	22.24820041656494	28.223899936676027	5.7625208803607775	1	96	-4.831394390879632	-0.16071048744194885	-2.123466755946477	24.138699769973755	6.199987534692488	2	563	12:19265769-19129799	[19265769, 19269769]	[19265850, 19269784]	[19129793, 19130050, 19132392, 19253939, 19255044, 19257432, 19265749, 19269769]	[19129888, 19130130, 19132450, 19254023, 19255165, 19257537, 19265769, 19269769]
12	19253955	19305308	ENST00000700685	1803	+	19253955	19305308	0	12	68,121,105,73,101,116,468,466,84,120,54,27	0,1089,3477,6993,11794,15814,20560,29324,33517,36721,37688,51326	ENST00000700685	51353	+	PLEKHA5	0	19255057	11.309901172732129	11.309901172732129	17.622199916839598	21.880699634552002	5.540888849605611	1	81	-17.742490020808795	-14.338662322783312	-32.33166643778483	-6.891400146484375	1.950847697037192	3	151	12:19253955-19255057	[19253955, 19255044]	[19254023, 19255057]	[19205308, 19253939, 19255044]	[19205443, 19253955, 19255044]
12	19253955	19369787	ENST00000700686	3414	+	19253955	19369787	0	25	68,121,105,73,101,116,468,466,84,81,36,63,81,150,102,112,47,189,121,119,210,135,125,146,95	0,1089,3477,6993,11794,15814,20560,29324,33517,60858,66065,66606,68354,68562,82559,89367,91886,93038,94443,99928,104272,105456,107626,112008,115737	ENST00000700686	115832	+	PLEKHA5	0	19255057	11.309901172732129	11.309901172732129	17.622199916839598	21.880699634552002	5.540888849605611	1	81	-17.742490020808795	-14.338662322783312	-32.33166643778483	-6.891400146484375	1.950847697037192	3	151	12:19253955-19255057	[19253955, 19255044]	[19254023, 19255057]	[19205308, 19253939, 19255044]	[19205443, 19253955, 19255044]
12	19253955	19369787	ENST00000424268	3378	+	19253955	19369787	0	24	68,121,105,73,101,116,468,466,84,81,63,81,150,102,112,47,189,121,119,210,135,125,146,95	0,1089,3477,6993,11794,15814,20560,29324,33517,60858,66606,68354,68562,82559,89367,91886,93038,94443,99928,104272,105456,107626,112008,115737	ENST00000424268	115832	+	PLEKHA5	0	19255057	11.309901172732129	11.309901172732129	17.622199916839598	21.880699634552002	5.540888849605611	1	81	-15.197770456031517	-15.197770456031517	-10.64126656850179	0.35439995129903157	1.8983555713254545	1	135	12:19253955-19255057	[19253955, 19255044]	[19254023, 19255057]	[19205324, 19253939, 19255044]	[19205443, 19253955, 19255044]
12	19253955	19369787	ENST00000700687	3552	+	19253955	19369787	0	26	68,121,105,73,101,116,468,466,84,120,54,81,63,81,150,102,112,47,189,121,119,210,135,125,146,95	0,1089,3477,6993,11794,15814,20560,29324,33517,36721,37688,60858,66606,68354,68562,82559,89367,91886,93038,94443,99928,104272,105456,107626,112008,115737	ENST00000700687	115832	+	PLEKHA5	0	19255057	11.309901172732129	11.309901172732129	17.622199916839598	21.880699634552002	5.540888849605611	1	81	-14.979307643368713	-14.979307643368713	-19.694399468104045	-6.029299847284952	1.3513418937710902	1	117	12:19253955-19255057	[19253955, 19255044]	[19254023, 19255057]	[19234655, 19253939, 19255044]	[19234756, 19253955, 19255044]
12	19253955	19369787	ENST00000700688	3552	+	19253955	19369787	0	26	68,121,105,73,101,116,468,466,84,120,54,81,63,81,150,102,112,47,189,121,119,210,135,125,146,95	0,1089,3477,6993,11794,15814,20560,29324,33517,36721,37688,60858,66606,68354,68562,82559,89367,91886,93038,94443,99928,104272,105456,107626,112008,115737	ENST00000700688	115832	+	PLEKHA5	0	19255057	11.309901172732129	11.309901172732129	17.622199916839598	21.880699634552002	5.540888849605611	1	81	-14.979307643368713	-14.979307643368713	-19.694399468104045	-6.029299847284952	1.3513418937710902	1	117	12:19253955-19255057	[19253955, 19255044]	[19254023, 19255057]	[19234655, 19253939, 19255044]	[19234756, 19253955, 19255044]
12	19253955	19347040	ENST00000700689	2481	+	19253955	19347040	0	19	68,121,105,73,101,116,468,466,84,120,54,81,63,81,150,102,112,47,69	0,1089,3477,6993,11794,15814,20560,29324,33517,36721,37688,60858,66606,68354,68562,82559,89367,91886,93016	ENST00000700689	93085	+	PLEKHA5	0	19255057	11.309901172732129	11.309901172732129	17.622199916839598	21.880699634552002	5.540888849605611	1	81	-14.979307643368713	-14.979307643368713	-19.694399468104045	-6.029299847284952	1.3513418937710902	1	117	12:19253955-19255057	[19253955, 19255044]	[19254023, 19255057]	[19234655, 19253939, 19255044]	[19234756, 19253955, 19255044]
12	29149377	29333794	ENST00000690162	1389	+	29149377	29333794	0	11	30,176,180,178,45,119,68,172,130,128,163	0,143922,147643,158280,159808,161650,162505,167463,172417,183222,184254	ENST00000690162	184417	+	FAR2	0	29293401	10.631409187885849	10.631409187885849	-4.350200128555298	25.1737002491951	3.4368711952261175	1	132	-11.14442900115171	-10.247418835859847	-9.110399770736695	-0.6981002807617187	1.1852398677768399	2	296	12:29149377-29293401	[29149377, 29293299]	[29149407, 29293401]	[29149081, 29293299]	[29149377, 29293299]
12	53296263	53299345	ENST00000628881	270	+	53296263	53299345	0	4	12,75,106,77	0,1586,1781,3005	ENST00000628881	3082	+	PFDN5	0	53297849	13.021499961614609	13.021499961614609			6.358833220166464	1	12	-21.93429150792542	3.1875959800568636	-17.175333495934805	-11.287700295448303	4.346960260341597	3	151	12:53296263-53297849	[53296263]	[53296275]	[53295508, 53296243]	[53295639, 53296263]
12	54281406	54284313	ENST00000678077	927	+	54281406	54284313	0	8	96,147,211,93,93,75,156,56	0,388,683,987,1166,1393,2405,2851	ENST00000678077	2907	+	HNRNPA1	0	54281797	20.020676719419885	20.020676719419885	21.612599849700928	26.445500087738036	6.623313141102441	1	99	-28.74948185796921	-23.98325171423762	-50.39100189208985	-3.8304000973701475	0.6364809043404615	3	445	12:54281406-54281797	[54281406, 54281794]	[54281502, 54281797]	[54280871, 54281385, 54281794]	[54281295, 54281406, 54281794]
12	55818100	55820395	ENST00000550836	300	+	55818100	55820395	0	3	12,152,136	0,1241,2159	ENST00000550836	2295	+	ORMDL2	0	55819431	14.054892084177803	14.054892084177803	-10.047333526611329	22.200299739837646	5.681343077444563	1	102	-18.01554414682221	-18.01554414682221	-11.657466546694438	-11.879599976539613	1.1402456275628585	1	57	12:55818100-55819431	[55818100, 55819341]	[55818112, 55819431]	[55818043, 55819341]	[55818100, 55819341]
12	56158684	56161415	ENST00000549017	294	+	56158684	56161415	0	5	27,36,124,78,29	0,902,1340,1558,2702	ENST00000549017	2731	+	MYL6	0	56160111	18.516513293584186	18.516513293584186	21.901466910044352	40.30110025405884	6.806466683099667	1	150	-7.097673670217699	-5.934040529387338	-0.05306669423977534	-3.134966776520014	3.3814489840320787	3	49	12:56158684-56160111	[56158684, 56159586, 56160024]	[56158711, 56159622, 56160111]	[56158356, 56158683, 56160024]	[56158404, 56158684, 56160024]
12	57694764	57720909	ENST00000700668	1827	+	57694764	57720909	0	14	162,64,77,99,211,102,101,52,89,276,190,165,113,126	0,1015,1197,1510,20995,21327,21647,21928,23105,23381,24228,25334,25641,26019	ENST00000700668	26145	+	OS9	0	57694899	20.365488911958206	20.365488911958206	18.022800350189208	29.880299854278565	5.843748184619471	1	135	-2.5296222660276624	-2.5296222660276624	-5.989800270398458	-0.7995332638422649	2.396199986845669	1	45	12:57694764-57694899	[57694764]	[57694899]	[57694339, 57694749]	[57694369, 57694764]
12	69586341	69601325	ENST00000543146	1533	+	69586341	69601325	0	15	3,66,112,77,113,203,101,128,104,120,129,104,100,142,31	0,411,1163,1588,1808,3143,5717,6634,7168,10814,11296,11626,11980,13521,14953	ENST00000543146	14984	+	CCT2	0	69586815	23.919772467829965	23.919772467829965	37.10240001678467	27.83769997358322	5.790590908378363	1	66	-25.899930936797542	-15.116964300695274	-12.27139971256256	-0.46130003929138186	0.6626129747290599	2	416	12:69586341-69586815	[69586341, 69586752]	[69586344, 69586815]	[69585665, 69586269, 69586752]	[69586009, 69586341, 69586752]
12	69784722	69815446	ENST00000551641	870	+	69784722	69815446	0	8	93,78,204,129,113,100,70,83	0,9714,10418,15486,16886,28055,28241,30641	ENST00000551641	30724	+	RAB3IP	0	69794448	16.564485744919097	16.564485744919097	4.198800182342529	26.96959991455078	7.4031713384957545	1	105	-5.417666435241699	15.130000114440918	NaN	NaN	-2.7460383070910233	3	235	12:69784722-69794448	[69784722, 69794436]	[69784815, 69794448]	[69778949, 69784719, 69794436]	[69779181, 69784722, 69794436]
12	106363881	106509549	ENST00000539066	3318	+	106363881	106509549	0	27	21,57,65,76,101,92,118,109,123,120,135,162,201,163,154,75,99,128,210,159,118,143,104,167,114,174,130	0,2634,2776,5393,5701,12477,14385,16149,29149,41975,46944,63315,66391,68436,69837,73175,73799,80581,90620,93256,95369,99596,132173,132870,137441,140199,145538	ENST00000539066	145668	+	POLR3B	0	106366669	16.61613328721788	16.61613328721788	13.044600009918213	27.851200151443482	6.876933315344568	1	90	-27.53876462169722	-25.844830116415334	-23.615266418457033	-14.840000092983246	-0.9984705862497875	1	153	12:106363881-106366669	[106363881, 106366515, 106366657]	[106363902, 106366572, 106366669]	[106358081, 106363869, 106366657]	[106358222, 106363881, 106366657]
12	122620503	122626228	ENST00000534995	456	+	122620503	122626228	0	5	105,90,146,91,24	0,1377,1958,4094,5701	ENST00000534995	5725	+	KNTC1	0	122620566	31.66585701987857	31.66585701987857	14.127199649810791	42.07209978103638	3.7451428305616394	1	63	-19.057097325282815	-19.057097325282815	2.924999952316284	9.020600414276123	0.033067095121902965	1	462	12:122620503-122620566	[122620503]	[122620566]	[122620041]	[122620503]
12	6540482	6550982	ENST00000465801	897	-	6540482	6550982	0	9	106,131,93,121,158,9,141,96,42	0,1029,7582,7942,8185,8993,9273,10212,10458	ENST00000465801	10500	-	IFFO1	0	6550703	25.99772129684198	25.99772129684198	18.819600105285645	33.875600004196166	5.032590148268176	2	61	-13.998719518253942	-13.998719518253942	11.743199825286865	32.376600074768064	1.543030184040116	2	499	12:6540482-6550703	[6550940]	[6551001]	[6550703, 6550940, 6551397, 6551594]	[6550790, 6550940, 6551503, 6551900]
12	100037635	100089065	ENST00000545232	3525	-	100037635	100089065	0	14	120,194,109,254,151,143,176,1505,194,142,119,183,84,151	0,1960,9894,10307,12532,13443,19935,20393,22214,35036,45380,46840,48639,51279	ENST00000545232	51430	-	BLTP3B	0	100086329	10.358232038949735	10.358232038949735	1.4269333442052206	17.937999695539474	4.990414366722931	2	181	-13.30189841699557	1.4127535992774412	-18.881799990683795	-7.4720000386238095	2.115956535400904	1	69	12:100037635-100086329	[100088914]	[100089095]	[100086329, 100088914, 100092908]	[100086358, 100088914, 100092948]
12	110492004	110498834	ENST00000552130	561	-	110492004	110498834	0	4	118,236,192,15	0,991,4007,6815	ENST00000552130	6830	-	VPS29	0	110493141	11.380668006066617	11.380668006066617	16.18920021057129	26.9085994720459	5.670547419613035	2	232	0.1697500929236412	0.1697500929236412	32.66400012969971	22.065600085258485	5.65938889183518	1	180	12:110492004-110493141	[110496011, 110498819]	[110496203, 110498859]	[110493141, 110498819, 110499456]	[110493231, 110498819, 110499546]
12	110492004	110498834	ENST00000447578	561	-	110492004	110498834	0	4	118,236,192,15	0,991,4007,6815	ENST00000447578	6830	-	VPS29	0	110493141	11.380668006066617	11.380668006066617	16.18920021057129	26.9085994720459	5.670547419613035	2	232	10.953525051474571	10.953525051474571	32.66400012969971	22.065600085258485	5.786933311649288	1	120	12:110492004-110493141	[110496011, 110498819]	[110496203, 110498859]	[110493141, 110498819, 110502048]	[110493231, 110498819, 110502078]
12	121308479	121347866	ENST00000441917	2007	-	121308479	121347866	0	16	212,163,148,108,122,75,136,143,90,82,191,102,67,193,110,65	0,1221,9797,10021,11217,11905,18616,19836,22103,22867,27053,28811,33523,37359,38416,39322	ENST00000441917	39387	-	ANAPC5	0	121346995	17.98429256241496	17.98429256241496	14.39559982617696	24.01629991531372	5.800560984624232	2	82	-10.58149995803833	8.032999944686889			6.949200081825256	2	10	12:121308479-121346995	[121347801]	[121347883]	[121346995, 121347801]	[121347005, 121347801]
12	121430287	121509674	ENST00000542973	2472	-	121430287	121509674	0	13	182,219,162,164,680,39,114,261,87,144,225,87,108	0,9569,10528,10782,11869,12704,13392,13724,14162,14987,22832,64291,79279	ENST00000542973	79387	-	KDM2B	2	121509706	24.062563884625877	24.062563884625877	13.742400360107421	38.09090023040771	5.242577110162817	2	227	-14.069178897427555	22.44801843387109	-7.803266604741414	3.64350004196167	5.952030863762362	3	162	12:121430287-121509706	[121494578, 121509566]	[121494665, 121509706]	[121453182, 121509566]	[121453344, 121509566]
13	72729013	72755216	ENST00000652266	1500	+	72729013	72755216	0	10	80,46,82,66,57,227,133,611,132,66	0,5946,8948,14523,15491,15967,16930,17487,24676,26137	ENST00000652266	26203	+	BORA	0	72729043	10.754266826311747	10.754266826311747	15.28633352915446	10.754266826311747	5.999166705707709	1	30	-17.150835808226972	-8.393789820287173	-7.578999797503154	-4.915499830245972	3.3991700254155255	2	347	13:72729013-72729043	[72729013]	[72729043]	[72727748, 72728925]	[72728007, 72729013]
13	113209983	113263582	ENST00000375441	2121	+	113209983	113263582	0	19	105,104,70,74,163,90,83,68,119,193,105,111,86,108,114,106,173,153,96	0,8961,17992,19462,23193,23913,25079,26839,29449,32984,34426,34965,35168,35972,43098,44709,44969,50623,53503	ENST00000375441	53599	+	CUL4A	0	113218980	25.57874460423246	25.57874460423246	26.27380027770996	31.728799676895143	5.293305045053204	1	141	-6.423669146789345	-6.423669146789345	-7.854333321253459	1.520500087738037	-0.33215962912386693	1	426	13:113209983-113218980	[113209983, 113218944]	[113210088, 113218980]	[113208192, 113209972, 113218944]	[113208607, 113209983, 113218944]
13	113209983	113263582	ENST00000326335	2145	+	113209983	113263582	0	19	105,104,70,74,187,90,83,68,119,193,105,111,86,108,114,106,173,153,96	0,8961,17992,19462,23169,23913,25079,26839,29449,32984,34426,34965,35168,35972,43098,44709,44969,50623,53503	ENST00000326335	53599	+	CUL4A	0	113218980	25.57874460423246	25.57874460423246	26.27380027770996	31.728799676895143	5.293305045053204	1	141	-9.038743046777588	-4.736614324578217	5.857866517702738	-0.8170335014661153	0.786557135385062	3	70	13:113209983-113218980	[113209983, 113218944]	[113210088, 113218980]	[113208693, 113209972, 113218944]	[113208752, 113209983, 113218944]
13	113208801	113263582	ENST00000451881	2199	+	113208801	113263582	0	20	67,116,104,70,74,163,90,83,68,119,193,105,111,86,108,114,106,173,153,96	0,1171,10143,19174,20644,24375,25095,26261,28021,30631,34166,35608,36147,36350,37154,44280,45891,46151,51805,54685	ENST00000451881	54781	+	CUL4A	0	113218980	14.32039260421986	14.32039260421986	-15.687000179290772	32.18450002670288	3.4658584970445054	1	219	-22.12909984588623	-13.751833335558574	-26.32440004348755	-22.12909984588623	-0.18750000533958275	1	30	13:113208801-113218980	[113208801, 113209972, 113218944]	[113208868, 113210088, 113218980]	[113208771, 113218944]	[113208801, 113218944]
13	113210009	113263582	ENST00000617546	2070	+	113210009	113263582	0	19	54,104,70,74,163,90,83,68,119,193,105,111,86,108,114,106,173,153,96	0,8935,17966,19436,23167,23887,25053,26813,29423,32958,34400,34939,35142,35946,43072,44683,44943,50597,53477	ENST00000617546	53573	+	CUL4A	0	113218980	26.941366529464723	26.941366529464723	18.100599765777588	31.728799676895143	4.838000064539827	1	90	-16.322971310360092	9.842642872461251	-18.864866479237875	-10.020999905467033	2.689900055740561	3	70	13:113210009-113218980	[113210009, 113218944]	[113210063, 113218980]	[113208835, 113209972, 113218944]	[113208868, 113210009, 113218944]
13	72759794	72781345	ENST00000545453	2706	-	72759794	72781345	0	21	84,123,159,169,215,157,87,128,85,65,102,117,147,138,114,165,168,74,194,158,57	0,734,1568,1851,2128,3656,6177,8990,11109,11286,12000,12364,12898,13889,14151,15416,16130,17625,18392,21051,21494	ENST00000545453	21551	-	DIS3	0	72778280	16.623849602927148	16.623849602927148	18.24919999440511	44.34330024719238	4.989893787483833	2	226	-25.592553998900552	-0.08669780525205834	-6.323800108830134	-10.686599877476691	2.4671402081479066	2	592	13:72759794-72778280	[72780845, 72781288]	[72781003, 72781356]	[72778280, 72781288, 72781604]	[72778380, 72781288, 72782096]
14	23322183	23325286	ENST00000556821	567	+	23322183	23325286	0	6	112,68,107,88,152,40	0,815,1193,1781,1954,3063	ENST00000556821	3103	+	PABPN1	0	23322213	12.251100087165833	12.251100087165833	5.455199956893921	12.251100087165833	7.125833267221848	1	30	-8.289957871721613	-5.303813499191245	-1.1592000007629395	5.421499872207642	3.7995536252804842	2	641	14:23322183-23322213	[23322183]	[23322213]	[23321542]	[23322183]
14	23322183	23324299	ENST00000557702	537	+	23322183	23324299	0	5	112,68,107,88,162	0,815,1193,1781,1954	ENST00000557702	2116	+	PABPN1	0	23322213	12.251100087165833	12.251100087165833	5.455199956893921	12.251100087165833	7.125833267221848	1	30	-18.01866665703279	-12.58105557448702	-24.383600425720214	-11.940299773216248	1.5044903144390593	1	162	14:23322183-23322213	[23322183]	[23322213]	[23322021]	[23322183]
14	23470059	23478026	ENST00000703256	918	+	23470059	23478026	0	10	42,72,138,85,53,124,169,157,58,20	0,846,5111,5498,5666,5969,6179,7140,7443,7947	ENST00000703256	7967	+	NGDN	0	23470908	18.993733406066895	18.993733406066895	15.767200469970703	24.60300006866455	4.216777769062254	1	45	-18.697318266738545	-12.0524091648333	-16.13540017604828	-10.140000069141388	2.1358485072286744	1	66	14:23470059-23470908	[23470059, 23470905]	[23470101, 23470908]	[23469678, 23470053, 23470905]	[23469738, 23470059, 23470905]
14	64214196	64225526	ENST00000458046	1710	+	64214196	64225526	0	11	274,69,140,115,203,201,171,192,87,50,208	0,1089,2051,4201,5011,6240,7337,8992,10264,10799,11122	ENST00000458046	11330	+	SYNE2	0	64214235	22.69899999178373	22.69899999178373	17.501200103759764	24.75910005569458	5.648076943289011	1	39	-33.57194329207798	-27.936244991590392	-38.49740009307861	-33.87339963912964	0.22439622984461063	2	53	14:64214196-64214235	[64214196]	[64214235]	[64214143]	[64214196]
14	72939895	72956508	ENST00000553457	1116	+	72939895	72956508	0	11	7,158,80,103,144,50,80,99,98,174,123	0,324,1849,3098,5988,7246,11902,14268,14490,15627,16490	ENST00000553457	16613	+	DCAF4	0	72940326	20.02790367603302	20.02790367603302	7.4110664367675785	33.51570043563843	5.1685790067473265	1	114	-3.6332727989012543	-3.6332727989012543	-7.304066721598307	19.113899755477906	0.8787556884913514	2	176	14:72939895-72940326	[72939895, 72940219]	[72939902, 72940326]	[72937988, 72939801, 72940219]	[72938070, 72939895, 72940219]
14	75279891	75281424	ENST00000555686	987	+	75279891	75281424	0	3	237,108,642	0,668,891	ENST00000555686	1533	+	FOS	0	75280077	21.857903230574824	21.857903230574824	19.156399655342103	30.786100244522096	4.863709678572367	1	186	-16.55945784212595	-16.19671489435985	-6.533800196647644	0.26870012283325195	2.0254738995147097	1	249	14:75279891-75280077	[75279891]	[75280077]	[75279642]	[75279891]
14	90259212	90272407	ENST00000543772	1170	+	90259212	90272407	0	9	1,125,186,129,97,190,152,155,135	0,4105,4449,4828,5857,9011,10184,10985,13060	ENST00000543772	13195	+	PSMC1	0	90263382	25.012727459271748	25.012727459271748	21.410800234476724	33.955700397491455	6.042151497168974	1	66	-12.334473788836284	0.869644748537164	-29.320200824737547	-4.462566637992859	5.923973663881617	3	76	14:90259212-90263382	[90259212, 90263317]	[90259213, 90263382]	[90256577, 90259159, 90263317]	[90256600, 90259212, 90263317]
14	96502574	96565050	ENST00000392990	2193	+	96502574	96565050	0	21	26,174,67,82,110,54,112,90,139,73,121,85,54,120,110,122,143,101,239,75,96	0,17480,18431,22735,24855,25378,28900,29756,29936,31916,33304,34401,39668,40199,41574,45222,49905,53272,53600,60244,62380	ENST00000392990	62476	+	PAPOLA	0	96502592	14.267222033606636	14.267222033606636	15.731666501363119		6.174944389197561	1	18	-0.46752938452888937	2.32588230862337	-1.3323999444643657		6.921588154400096	2	17	14:96502574-96502592	[96502574]	[96502592]	[96502557]	[96502574]
14	103563376	103590286	ENST00000477116	462	+	103563376	103590286	0	5	3,198,64,91,106	0,8246,10730,23897,26804	ENST00000477116	26910	+	COA8	0	103587302	18.93342858426222	18.93342858426222	3.16813325881958	42.86219985485077	3.509465998178823	1	294	-7.149055578040354	-7.149055578040354	-8.230599625905354	-0.7340000748634339	-0.7657990215423828	1	204	14:103563376-103587302	[103563376, 103571622, 103574106, 103587273]	[103563379, 103571820, 103574170, 103587302]	[103563172, 103587273]	[103563376, 103587273]
14	24440082	24441740	ENST00000555365	621	-	24440082	24441740	0	3	410,144,67	0,700,1591	ENST00000555365	1658	-	SDR39U1	0	24440463	15.484751844652614	15.484751844652614	36.68619963328044	30.01529986858368	4.66909020739744	3	266	-17.771405431064398	6.302081217636934	28.55880069732666	20.416833714644113	4.058324352296925	2	148	14:24440082-24440463	[24440782, 24441673]	[24440926, 24441795]	[24440463, 24441673, 24442345, 24442753]	[24440492, 24441673, 24442452, 24442765]
15	42409938	42411773	ENST00000673743	408	+	42409938	42411773	0	6	57,69,79,117,59,27	0,489,649,945,1348,1808	ENST00000673743	1835	+	CAPN3	0	42409977	25.580153098473183	25.580153098473183	14.191999816894532	31.350899028778077	5.897512781314361	1	39	-24.425120532664458	-20.261811687403906	-34.174999340375265	-6.400599634647369	0.938531409002325	3	589	15:42409938-42409977	[42409938]	[42409977]	[42404763, 42407101, 42407936, 42409302, 42409786, 42409935]	[42404955, 42407155, 42408140, 42409380, 42409844, 42409938]
15	51377454	51404754	ENST00000396399	1287	+	51377454	51404754	0	9	46,18,108,147,129,84,126,151,478	0,5981,6330,17380,20015,22737,22918,24138,26822	ENST00000396399	27300	+	GLDN	0	51377457	20.099000930786133	20.099000930786133			6.933333237965901	1	3	-21.249332904815674	55.304500579833984	NaN	NaN	-0.32656521151733137	3	46	15:51377454-51377457	[51377454]	[51377457]	[51377257, 51377448]	[51377297, 51377454]
