chrom	chromStart	chromEnd	name	score	strand	thickStart	thickEnd	itemRgb	blockCount	blockSizes	blockStarts	transcript_id	region_length	strand_right	gene_name	cds_frame	cds_start_pos	translated_matched_frame_score	translated_max_frame_score	translated_start_region_score	translated_window_max_score	translated_phylop_mean	translated_frame	translated_length	untranslated_matched_frame_score	untranslated_max_frame_score	untranslated_start_region_score	untranslated_window_max_score	untranslated_phylop_mean	untranslated_frame	untranslated_length	cds_matched_frame_score	cds_max_frame_score	cds_start_region_score	cds_window_max_score	cds_phylop_mean	cds_length	genome_coords	translated_block_starts	translated_block_ends	untranslated_block_starts	untranslated_block_ends	cds_block_starts	cds_block_ends
12	55818100	55820395	ENST00000550836	300	+	55818100	55820395	0	3	12,152,136	0,1241,2159	ENST00000550836	2295	+	ORMDL2	1	55819431	14.054892084177803	14.054892084177803	-10.047333526611329	22.200299739837646	5.681343077444563	1	102	-18.01554414682221	-18.01554414682221	-11.657466546694438	-11.879599976539613	1.1402456275628585	1	57	-9.06925260900247	2.581454525090227	19.30500011444092	22.025800037384034	5.644798023238157	198	12:55818100-55819431	[55818100, 55819341]	[55818112, 55819431]	[55818043, 55819341]	[55818100, 55819341]	[55819431, 55820259]	[55819493, 55820395]
12	56158684	56161415	ENST00000549017	294	+	56158684	56161415	0	5	27,36,124,78,29	0,902,1340,1558,2702	ENST00000549017	2731	+	MYL6	1	56160111	18.516513293584186	18.516513293584186	21.901466910044352	40.30110025405884	6.806466683099667	1	150	-7.097673670217699	-5.934040529387338	-0.05306669423977534	-3.134966776520014	3.3814489840320787	3	49	-2.875555372900433	2.4843402397301464	27.760600280761718	35.763700532913205	7.008840221032086	144	12:56158684-56160111	[56158684, 56159586, 56160024]	[56158711, 56159622, 56160111]	[56158356, 56158683, 56160024]	[56158404, 56158684, 56160024]	[56160111, 56160242, 56161386]	[56160148, 56160320, 56161415]
12	57694764	57720909	ENST00000700668	1827	+	57694764	57720909	0	14	162,64,77,99,211,102,101,52,89,276,190,165,113,126	0,1015,1197,1510,20995,21327,21647,21928,23105,23381,24228,25334,25641,26019	ENST00000700668	26145	+	OS9	1	57694899	20.365488911958206	20.365488911958206	18.022800350189208	29.880299854278565	5.843748184619471	1	135	-2.5296222660276624	-2.5296222660276624	-5.989800270398458	-0.7995332638422649	2.396199986845669	1	45	-13.26340129712143	-4.054487057405592	19.726200580596924	40.028399753570554	4.722722199669242	1692	12:57694764-57694899	[57694764]	[57694899]	[57694339, 57694749]	[57694369, 57694764]	[57694899, 57695779, 57695961, 57696274, 57715759, 57716091, 57716411, 57716692, 57717869, 57718145, 57718992, 57720098, 57720405, 57720783]	[57694926, 57695843, 57696038, 57696373, 57715970, 57716193, 57716512, 57716744, 57717958, 57718421, 57719182, 57720263, 57720518, 57720909]
12	69586341	69601325	ENST00000543146	1533	+	69586341	69601325	0	15	3,66,112,77,113,203,101,128,104,120,129,104,100,142,31	0,411,1163,1588,1808,3143,5717,6634,7168,10814,11296,11626,11980,13521,14953	ENST00000543146	14984	+	CCT2	1	69586815	23.919772467829965	23.919772467829965	37.10240001678467	27.83769997358322	5.790590908378363	1	66	-25.899930936797542	-15.116964300695274	-12.27139971256256	-0.46130003929138186	0.6626129747290599	2	416	-5.615860290408906	-5.238801626764091	-14.0009996732076	29.734099328517914	6.386208590368303	1467	12:69586341-69586815	[69586341, 69586752]	[69586344, 69586815]	[69585665, 69586269, 69586752]	[69586009, 69586341, 69586752]	[69586815, 69587504, 69587929, 69588149, 69589484, 69592058, 69592975, 69593509, 69597155, 69597637, 69597967, 69598321, 69599862, 69601294]	[69586818, 69587616, 69588006, 69588262, 69589687, 69592159, 69593103, 69593613, 69597275, 69597766, 69598071, 69598421, 69600004, 69601325]
12	69784722	69815446	ENST00000551641	870	+	69784722	69815446	0	8	93,78,204,129,113,100,70,83	0,9714,10418,15486,16886,28055,28241,30641	ENST00000551641	30724	+	RAB3IP	1	69794448	16.564485744919097	16.564485744919097	4.198800182342529	26.96959991455078	7.4031713384957545	1	105	-5.417666435241699	15.130000114440918	NaN	NaN	-2.7460383070910233	3	235	-5.288960842174642	4.5315006600339816	25.276999855041502	24.691300296783446	6.446690183641158	765	12:69784722-69794448	[69784722, 69794436]	[69784815, 69794448]	[69778949, 69784719, 69794436]	[69779181, 69784722, 69794436]	[69794448, 69795140, 69800208, 69801608, 69812777, 69812963, 69815363]	[69794514, 69795344, 69800337, 69801721, 69812877, 69813033, 69815446]
12	106363881	106509549	ENST00000539066	3318	+	106363881	106509549	0	27	21,57,65,76,101,92,118,109,123,120,135,162,201,163,154,75,99,128,210,159,118,143,104,167,114,174,130	0,2634,2776,5393,5701,12477,14385,16149,29149,41975,46944,63315,66391,68436,69837,73175,73799,80581,90620,93256,95369,99596,132173,132870,137441,140199,145538	ENST00000539066	145668	+	POLR3B	1	106366669	16.61613328721788	16.61613328721788	13.044600009918213	27.851200151443482	6.876933315344568	1	90	-27.53876462169722	-25.844830116415334	-23.615266418457033	-14.840000092983246	-0.9984705862497875	1	153	-0.5542868516495039	-0.5542868516495039	-25.347866503397622	56.996299743652344	6.46051767311775	3228	12:106363881-106366669	[106363881, 106366515, 106366657]	[106363902, 106366572, 106366669]	[106358081, 106363869, 106366657]	[106358222, 106363881, 106366657]	[106366669, 106369274, 106369582, 106376358, 106378266, 106380030, 106393030, 106405856, 106410825, 106427196, 106430272, 106432317, 106433718, 106437056, 106437680, 106444462, 106454501, 106457137, 106459250, 106463477, 106496054, 106496751, 106501322, 106504080, 106509419]	[106366722, 106369350, 106369683, 106376450, 106378384, 106380139, 106393153, 106405976, 106410960, 106427358, 106430473, 106432480, 106433872, 106437131, 106437779, 106444590, 106454711, 106457296, 106459368, 106463620, 106496158, 106496918, 106501436, 106504254, 106509549]
12	122620503	122626228	ENST00000534995	456	+	122620503	122626228	0	5	105,90,146,91,24	0,1377,1958,4094,5701	ENST00000534995	5725	+	KNTC1	1	122620566	31.66585701987857	31.66585701987857	14.127199649810791	42.07209978103638	3.7451428305616394	1	63	-19.057097325282815	-19.057097325282815	2.924999952316284	9.020600414276123	0.033067095121902965	1	462	3.086704876738347	3.086704876738347	13.308399677276611	29.260899782180786	3.471007619500717	393	12:122620503-122620566	[122620503]	[122620566]	[122620041]	[122620503]	[122620566, 122621880, 122622461, 122624597, 122626204]	[122620608, 122621970, 122622607, 122624688, 122626228]
12	6540482	6550982	ENST00000465801	897	-	6540482	6550982	0	9	106,131,93,121,158,9,141,96,42	0,1029,7582,7942,8185,8993,9273,10212,10458	ENST00000465801	10500	-	IFFO1	1	6550703	25.99772129684198	25.99772129684198	18.819600105285645	33.875600004196166	5.032590148268176	2	61	-13.998719518253942	-13.998719518253942	11.743199825286865	32.376600074768064	1.543030184040116	2	499	-7.0808568109835806	0.8200299942545826	-9.92526683807373	32.82599993944168	5.726582032491781	768	12:6540482-6550703	[6550940]	[6551001]	[6550703, 6550940, 6551397, 6551594]	[6550790, 6550940, 6551503, 6551900]	[6540482, 6541511, 6548064, 6548424, 6548667, 6549475, 6549755, 6550694]	[6540588, 6541642, 6548157, 6548545, 6548825, 6549484, 6549896, 6550703]
12	100037635	100089065	ENST00000545232	3525	-	100037635	100089065	0	14	120,194,109,254,151,143,176,1505,194,142,119,183,84,151	0,1960,9894,10307,12532,13443,19935,20393,22214,35036,45380,46840,48639,51279	ENST00000545232	51430	-	BLTP3B	1	100086329	10.358232038949735	10.358232038949735	1.4269333442052206	17.937999695539474	4.990414366722931	2	181	-13.30189841699557	1.4127535992774412	-18.881799990683795	-7.4720000386238095	2.115956535400904	1	69	-14.257289395420095	-2.8903449930105864	-8.541733535130819	26.837300181388855	4.245370390954927	3345	12:100037635-100086329	[100088914]	[100089095]	[100086329, 100088914, 100092908]	[100086358, 100088914, 100092948]	[100037635, 100039595, 100047529, 100047942, 100050167, 100051078, 100057570, 100058028, 100059849, 100072671, 100083015, 100084475, 100086274]	[100037755, 100039789, 100047638, 100048196, 100050318, 100051221, 100057746, 100059533, 100060043, 100072813, 100083134, 100084658, 100086329]
12	110492004	110498834	ENST00000552130	561	-	110492004	110498834	0	4	118,236,192,15	0,991,4007,6815	ENST00000552130	6830	-	VPS29	1	110493141	11.380668006066617	11.380668006066617	16.18920021057129	26.9085994720459	5.670547419613035	2	232	0.1697500929236412	0.1697500929236412	32.66400012969971	22.065600085258485	5.65938889183518	1	180	12.744503769261593	12.744503769261593	15.251199626922608	22.966399908065796	6.807696958315898	264	12:110492004-110493141	[110496011, 110498819]	[110496203, 110498859]	[110493141, 110498819, 110499456]	[110493231, 110498819, 110499546]	[110492004, 110492995]	[110492122, 110493141]
12	110492004	110498834	ENST00000447578	561	-	110492004	110498834	0	4	118,236,192,15	0,991,4007,6815	ENST00000447578	6830	-	VPS29	1	110493141	11.380668006066617	11.380668006066617	16.18920021057129	26.9085994720459	5.670547419613035	2	232	10.953525051474571	10.953525051474571	32.66400012969971	22.065600085258485	5.786933311649288	1	120	12.744503769261593	12.744503769261593	15.251199626922608	22.966399908065796	6.807696958315898	264	12:110492004-110493141	[110496011, 110498819]	[110496203, 110498859]	[110493141, 110498819, 110502048]	[110493231, 110498819, 110502078]	[110492004, 110492995]	[110492122, 110493141]
12	121308479	121347866	ENST00000441917	2007	-	121308479	121347866	0	16	212,163,148,108,122,75,136,143,90,82,191,102,67,193,110,65	0,1221,9797,10021,11217,11905,18616,19836,22103,22867,27053,28811,33523,37359,38416,39322	ENST00000441917	39387	-	ANAPC5	1	121346995	17.98429256241496	17.98429256241496	14.39559982617696	24.01629991531372	5.800560984624232	2	82	-10.58149995803833	8.032999944686889			6.949200081825256	2	10	-4.393239074207333	-3.1296962001515207	-26.256132888793946	47.21590023040771	5.395910470911259	1932	12:121308479-121346995	[121347801]	[121347883]	[121346995, 121347801]	[121347005, 121347801]	[121308479, 121309700, 121318276, 121318500, 121319696, 121320384, 121327095, 121328315, 121330582, 121331346, 121335532, 121337290, 121342002, 121345838, 121346895]	[121308691, 121309863, 121318424, 121318608, 121319818, 121320459, 121327231, 121328458, 121330672, 121331428, 121335723, 121337392, 121342069, 121346031, 121346995]
12	121430287	121509674	ENST00000542973	2472	-	121430287	121509674	0	13	182,219,162,164,680,39,114,261,87,144,225,87,108	0,9569,10528,10782,11869,12704,13392,13724,14162,14987,22832,64291,79279	ENST00000542973	79387	-	KDM2B	3	121509706	24.062563884625877	24.062563884625877	13.742400360107421	38.09090023040771	5.242577110162817	2	227	-14.069178897427555	22.44801843387109	-7.803266604741414	3.64350004196167	5.952030863762362	3	162	3.693121009480305	3.693121009480305	5.644800186157227	44.35059924125672	5.6230766054606685	2115	12:121430287-121509706	[121494578, 121509566]	[121494665, 121509706]	[121453182, 121509566]	[121453344, 121509566]	[121430287, 121439856, 121440815, 121441069, 121442156, 121442991, 121443679, 121444011, 121444449, 121445274, 121453119]	[121430469, 121440075, 121440977, 121441233, 121442836, 121443030, 121443793, 121444272, 121444536, 121445418, 121453182]
13	72729013	72755216	ENST00000652266	1500	+	72729013	72755216	0	10	80,46,82,66,57,227,133,611,132,66	0,5946,8948,14523,15491,15967,16930,17487,24676,26137	ENST00000652266	26203	+	BORA	1	72729043	10.754266826311747	10.754266826311747	15.28633352915446	10.754266826311747	5.999166705707709	1	30	-17.150835808226972	-8.393789820287173	-7.578999797503154	-4.915499830245972	3.3991700254155255	2	347	-4.058860489054501	-4.058860489054501	14.4761336962382	35.05800037384033	3.7210816362841044	1470	13:72729013-72729043	[72729013]	[72729043]	[72727748, 72728925]	[72728007, 72729013]	[72729043, 72734959, 72737961, 72743536, 72744504, 72744980, 72745943, 72746500, 72753689, 72755150]	[72729093, 72735005, 72738043, 72743602, 72744561, 72745207, 72746076, 72747111, 72753821, 72755216]
13	113209983	113263582	ENST00000375441	2121	+	113209983	113263582	0	19	105,104,70,74,163,90,83,68,119,193,105,111,86,108,114,106,173,153,96	0,8961,17992,19462,23193,23913,25079,26839,29449,32984,34426,34965,35168,35972,43098,44709,44969,50623,53503	ENST00000375441	53599	+	CUL4A	1	113218980	25.57874460423246	25.57874460423246	26.27380027770996	31.728799676895143	5.293305045053204	1	141	-6.423669146789345	-6.423669146789345	-7.854333321253459	1.520500087738037	-0.33215962912386693	1	426	-10.657718190242244	-4.512076336043802	23.616999626159668	47.710499954223636	5.378402521182204	1980	13:113209983-113218980	[113209983, 113218944]	[113210088, 113218980]	[113208192, 113209972, 113218944]	[113208607, 113209983, 113218944]	[113218980, 113227975, 113229445, 113233176, 113233896, 113235062, 113236822, 113239432, 113242967, 113244409, 113244948, 113245151, 113245955, 113253081, 113254692, 113254952, 113260606, 113263486]	[113219048, 113228045, 113229519, 113233339, 113233986, 113235145, 113236890, 113239551, 113243160, 113244514, 113245059, 113245237, 113246063, 113253195, 113254798, 113255125, 113260759, 113263582]
13	113209983	113263582	ENST00000326335	2145	+	113209983	113263582	0	19	105,104,70,74,187,90,83,68,119,193,105,111,86,108,114,106,173,153,96	0,8961,17992,19462,23169,23913,25079,26839,29449,32984,34426,34965,35168,35972,43098,44709,44969,50623,53503	ENST00000326335	53599	+	CUL4A	1	113218980	25.57874460423246	25.57874460423246	26.27380027770996	31.728799676895143	5.293305045053204	1	141	-9.038743046777588	-4.736614324578217	5.857866517702738	-0.8170335014661153	0.786557135385062	3	70	-10.635576354492152	-4.696003564955023	23.616999626159668	47.710499954223636	5.322236023655885	2004	13:113209983-113218980	[113209983, 113218944]	[113210088, 113218980]	[113208693, 113209972, 113218944]	[113208752, 113209983, 113218944]	[113218980, 113227975, 113229445, 113233152, 113233896, 113235062, 113236822, 113239432, 113242967, 113244409, 113244948, 113245151, 113245955, 113253081, 113254692, 113254952, 113260606, 113263486]	[113219048, 113228045, 113229519, 113233339, 113233986, 113235145, 113236890, 113239551, 113243160, 113244514, 113245059, 113245237, 113246063, 113253195, 113254798, 113255125, 113260759, 113263582]
13	113208801	113263582	ENST00000451881	2199	+	113208801	113263582	0	20	67,116,104,70,74,163,90,83,68,119,193,105,111,86,108,114,106,173,153,96	0,1171,10143,19174,20644,24375,25095,26261,28021,30631,34166,35608,36147,36350,37154,44280,45891,46151,51805,54685	ENST00000451881	54781	+	CUL4A	1	113218980	14.32039260421986	14.32039260421986	-15.687000179290772	32.18450002670288	3.4658584970445054	1	219	-22.12909984588623	-13.751833335558574	-26.32440004348755	-22.12909984588623	-0.18750000533958275	1	30	-10.657718190242244	-4.512076336043802	23.616999626159668	47.710499954223636	5.378402521182204	1980	13:113208801-113218980	[113208801, 113209972, 113218944]	[113208868, 113210088, 113218980]	[113208771, 113218944]	[113208801, 113218944]	[113218980, 113227975, 113229445, 113233176, 113233896, 113235062, 113236822, 113239432, 113242967, 113244409, 113244948, 113245151, 113245955, 113253081, 113254692, 113254952, 113260606, 113263486]	[113219048, 113228045, 113229519, 113233339, 113233986, 113235145, 113236890, 113239551, 113243160, 113244514, 113245059, 113245237, 113246063, 113253195, 113254798, 113255125, 113260759, 113263582]
13	113210009	113263582	ENST00000617546	2070	+	113210009	113263582	0	19	54,104,70,74,163,90,83,68,119,193,105,111,86,108,114,106,173,153,96	0,8935,17966,19436,23167,23887,25053,26813,29423,32958,34400,34939,35142,35946,43072,44683,44943,50597,53477	ENST00000617546	53573	+	CUL4A	1	113218980	26.941366529464723	26.941366529464723	18.100599765777588	31.728799676895143	4.838000064539827	1	90	-16.322971310360092	9.842642872461251	-18.864866479237875	-10.020999905467033	2.689900055740561	3	70	-10.657718190242244	-4.512076336043802	23.616999626159668	47.710499954223636	5.378402521182204	1980	13:113210009-113218980	[113210009, 113218944]	[113210063, 113218980]	[113208835, 113209972, 113218944]	[113208868, 113210009, 113218944]	[113218980, 113227975, 113229445, 113233176, 113233896, 113235062, 113236822, 113239432, 113242967, 113244409, 113244948, 113245151, 113245955, 113253081, 113254692, 113254952, 113260606, 113263486]	[113219048, 113228045, 113229519, 113233339, 113233986, 113235145, 113236890, 113239551, 113243160, 113244514, 113245059, 113245237, 113246063, 113253195, 113254798, 113255125, 113260759, 113263582]
13	72759794	72781345	ENST00000545453	2706	-	72759794	72781345	0	21	84,123,159,169,215,157,87,128,85,65,102,117,147,138,114,165,168,74,194,158,57	0,734,1568,1851,2128,3656,6177,8990,11109,11286,12000,12364,12898,13889,14151,15416,16130,17625,18392,21051,21494	ENST00000545453	21551	-	DIS3	1	72778280	16.623849602927148	16.623849602927148	18.24919999440511	44.34330024719238	4.989893787483833	2	226	-25.592553998900552	-0.08669780525205834	-6.323800108830134	-10.686599877476691	2.4671402081479066	2	592	-6.06296611358211	-4.845100008226109	-5.61820011138916	37.34619979858398	5.49640401949417	2391	13:72759794-72778280	[72780845, 72781288]	[72781003, 72781356]	[72778280, 72781288, 72781604]	[72778380, 72781288, 72782096]	[72759794, 72760528, 72761362, 72761645, 72761922, 72763450, 72765971, 72768784, 72770903, 72771080, 72771794, 72772158, 72772692, 72773683, 72773945, 72775210, 72775924, 72777419, 72778186]	[72759878, 72760651, 72761521, 72761814, 72762137, 72763607, 72766058, 72768912, 72770988, 72771145, 72771896, 72772275, 72772839, 72773821, 72774059, 72775375, 72776092, 72777493, 72778280]
14	23322183	23325286	ENST00000556821	567	+	23322183	23325286	0	6	112,68,107,88,152,40	0,815,1193,1781,1954,3063	ENST00000556821	3103	+	PABPN1	1	23322213	12.251100087165833	12.251100087165833	5.455199956893921	12.251100087165833	7.125833267221848	1	30	-8.289957871721613	-5.303813499191245	-1.1592000007629395	5.421499872207642	3.7995536252804842	2	641	-3.3809571287263482	0.42234080991043504	23.130999755859374	24.478099822998047	7.156839839697883	537	14:23322183-23322213	[23322183]	[23322213]	[23321542]	[23322183]	[23322213, 23322998, 23323376, 23323964, 23324137, 23325246]	[23322295, 23323066, 23323483, 23324052, 23324289, 23325286]
14	23322183	23324299	ENST00000557702	537	+	23322183	23324299	0	5	112,68,107,88,162	0,815,1193,1781,1954	ENST00000557702	2116	+	PABPN1	1	23322213	12.251100087165833	12.251100087165833	5.455199956893921	12.251100087165833	7.125833267221848	1	30	-18.01866665703279	-12.58105557448702	-24.383600425720214	-11.940299773216248	1.5044903144390593	1	162	-3.4465916755166512	0.21798623125463784	23.130999755859374	24.478099822998047	7.121917144918935	507	14:23322183-23322213	[23322183]	[23322213]	[23322021]	[23322183]	[23322213, 23322998, 23323376, 23323964, 23324137]	[23322295, 23323066, 23323483, 23324052, 23324299]
14	23470059	23478026	ENST00000703256	918	+	23470059	23478026	0	10	42,72,138,85,53,124,169,157,58,20	0,846,5111,5498,5666,5969,6179,7140,7443,7947	ENST00000703256	7967	+	NGDN	1	23470908	18.993733406066895	18.993733406066895	15.767200469970703	24.60300006866455	4.216777769062254	1	45	-18.697318266738545	-12.0524091648333	-16.13540017604828	-10.140000069141388	2.1358485072286744	1	66	-15.231579546009074	-0.8117549287972445	15.039600086212157	25.133099456876515	5.311635720431815	873	14:23470059-23470908	[23470059, 23470905]	[23470101, 23470908]	[23469678, 23470053, 23470905]	[23469738, 23470059, 23470905]	[23470908, 23475170, 23475557, 23475725, 23476028, 23476238, 23477199, 23477502, 23478006]	[23470977, 23475308, 23475642, 23475778, 23476152, 23476407, 23477356, 23477560, 23478026]
14	64214196	64225526	ENST00000458046	1710	+	64214196	64225526	0	11	274,69,140,115,203,201,171,192,87,50,208	0,1089,2051,4201,5011,6240,7337,8992,10264,10799,11122	ENST00000458046	11330	+	SYNE2	1	64214235	22.69899999178373	22.69899999178373	17.501200103759764	24.75910005569458	5.648076943289011	1	39	-33.57194329207798	-27.936244991590392	-38.49740009307861	-33.87339963912964	0.22439622984461063	2	53	-11.511907855522518	-11.511907855522518	17.85439987182617	36.101399993896486	3.2177211148938847	1671	14:64214196-64214235	[64214196]	[64214235]	[64214143]	[64214196]	[64214235, 64215285, 64216247, 64218397, 64219207, 64220436, 64221533, 64223188, 64224460, 64224995, 64225318]	[64214470, 64215354, 64216387, 64218512, 64219410, 64220637, 64221704, 64223380, 64224547, 64225045, 64225526]
14	72939895	72956508	ENST00000553457	1116	+	72939895	72956508	0	11	7,158,80,103,144,50,80,99,98,174,123	0,324,1849,3098,5988,7246,11902,14268,14490,15627,16490	ENST00000553457	16613	+	DCAF4	1	72940326	20.02790367603302	20.02790367603302	7.4110664367675785	33.51570043563843	5.1685790067473265	1	114	-3.6332727989012543	-3.6332727989012543	-7.304066721598307	19.113899755477906	0.8787556884913514	2	176	-8.83437823205294	-6.32996005889125	19.866999912261964	38.125200271606445	4.304925173379298	1002	14:72939895-72940326	[72939895, 72940219]	[72939902, 72940326]	[72937988, 72939801, 72940219]	[72938070, 72939895, 72940219]	[72940326, 72941744, 72942993, 72945883, 72947141, 72951797, 72954163, 72954385, 72955522, 72956385]	[72940377, 72941824, 72943096, 72946027, 72947191, 72951877, 72954262, 72954483, 72955696, 72956508]
14	75279891	75281424	ENST00000555686	987	+	75279891	75281424	0	3	237,108,642	0,668,891	ENST00000555686	1533	+	FOS	1	75280077	21.857903230574824	21.857903230574824	19.156399655342103	30.786100244522096	4.863709678572367	1	186	-16.55945784212595	-16.19671489435985	-6.533800196647644	0.26870012283325195	2.0254738995147097	1	249	16.752647939636912	16.752647939636912	27.666200256347658	37.72799990177155	5.67040074899163	801	14:75279891-75280077	[75279891]	[75280077]	[75279642]	[75279891]	[75280077, 75280559, 75280782]	[75280128, 75280667, 75281424]
14	90259212	90272407	ENST00000543772	1170	+	90259212	90272407	0	9	1,125,186,129,97,190,152,155,135	0,4105,4449,4828,5857,9011,10184,10985,13060	ENST00000543772	13195	+	PSMC1	1	90263382	25.012727459271748	25.012727459271748	21.410800234476724	33.955700397491455	6.042151497168974	1	66	-12.334473788836284	0.869644748537164	-29.320200824737547	-4.462566637992859	5.923973663881617	3	76	-5.984533493609532	11.066708275641693	28.133600425720214	41.85940017700195	6.192207420532688	1104	14:90259212-90263382	[90259212, 90263317]	[90259213, 90263382]	[90256577, 90259159, 90263317]	[90256600, 90259212, 90263317]	[90263382, 90263661, 90264040, 90265069, 90268223, 90269396, 90270197, 90272272]	[90263442, 90263847, 90264169, 90265166, 90268413, 90269548, 90270352, 90272407]
14	96502574	96565050	ENST00000392990	2193	+	96502574	96565050	0	21	26,174,67,82,110,54,112,90,139,73,121,85,54,120,110,122,143,101,239,75,96	0,17480,18431,22735,24855,25378,28900,29756,29936,31916,33304,34401,39668,40199,41574,45222,49905,53272,53600,60244,62380	ENST00000392990	62476	+	PAPOLA	1	96502592	14.267222033606636	14.267222033606636	15.731666501363119		6.174944389197561	1	18	-0.46752938452888937	2.32588230862337	-1.3323999444643657		6.921588154400096	2	17	-1.4502509403180468	-1.4502509403180468	5.754199949900309	23.99549980163574	7.305680008598379	2175	14:96502574-96502592	[96502574]	[96502592]	[96502557]	[96502574]	[96502592, 96520054, 96521005, 96525309, 96527429, 96527952, 96531474, 96532330, 96532510, 96534490, 96535878, 96536975, 96542242, 96542773, 96544148, 96547796, 96552479, 96555846, 96556174, 96562818, 96564954]	[96502600, 96520228, 96521072, 96525391, 96527539, 96528006, 96531586, 96532420, 96532649, 96534563, 96535999, 96537060, 96542296, 96542893, 96544258, 96547918, 96552622, 96555947, 96556413, 96562893, 96565050]
14	103563376	103590286	ENST00000477116	462	+	103563376	103590286	0	5	3,198,64,91,106	0,8246,10730,23897,26804	ENST00000477116	26910	+	COA8	1	103587302	18.93342858426222	18.93342858426222	3.16813325881958	42.86219985485077	3.509465998178823	1	294	-7.149055578040354	-7.149055578040354	-8.230599625905354	-0.7340000748634339	-0.7657990215423828	1	204	-15.036744119155975	-4.041571493304911	-31.21840057373047	-3.7725000262260435	3.9048214400453225	168	14:103563376-103587302	[103563376, 103571622, 103574106, 103587273]	[103563379, 103571820, 103574170, 103587302]	[103563172, 103587273]	[103563376, 103587273]	[103587302, 103590180]	[103587364, 103590286]
14	24440082	24441740	ENST00000555365	621	-	24440082	24441740	0	3	410,144,67	0,700,1591	ENST00000555365	1658	-	SDR39U1	1	24440463	15.484751844652614	15.484751844652614	36.68619963328044	30.01529986858368	4.66909020739744	3	266	-17.771405431064398	6.302081217636934	28.55880069732666	20.416833714644113	4.058324352296925	2	148	-27.6801494521106	15.156126092268726	-33.13913348515828	-10.059699821472169	4.626887134176109	381	14:24440082-24440463	[24440782, 24441673]	[24440926, 24441795]	[24440463, 24441673, 24442345, 24442753]	[24440492, 24441673, 24442452, 24442765]	[24440082]	[24440463]
15	42409938	42411773	ENST00000673743	408	+	42409938	42411773	0	6	57,69,79,117,59,27	0,489,649,945,1348,1808	ENST00000673743	1835	+	CAPN3	1	42409977	25.580153098473183	25.580153098473183	14.191999816894532	31.350899028778077	5.897512781314361	1	39	-24.425120532664458	-20.261811687403906	-34.174999340375265	-6.400599634647369	0.938531409002325	3	589	-6.998490639535715	-6.998490639535715	31.35060006380081	31.789399671554566	6.2235853841179996	369	15:42409938-42409977	[42409938]	[42409977]	[42404763, 42407101, 42407936, 42409302, 42409786, 42409935]	[42404955, 42407155, 42408140, 42409380, 42409844, 42409938]	[42409977, 42410427, 42410587, 42410883, 42411286, 42411746]	[42409995, 42410496, 42410666, 42411000, 42411345, 42411773]
15	51377454	51404754	ENST00000396399	1287	+	51377454	51404754	0	9	46,18,108,147,129,84,126,151,478	0,5981,6330,17380,20015,22737,22918,24138,26822	ENST00000396399	27300	+	GLDN	1	51377457	20.099000930786133	20.099000930786133			6.933333237965901	1	3	-21.249332904815674	55.304500579833984	NaN	NaN	-0.32656521151733137	3	46	4.0161067190640996	4.0161067190640996	18.027199935913085	43.953000164031984	4.424808414402252	1284	15:51377454-51377457	[51377454]	[51377457]	[51377257, 51377448]	[51377297, 51377454]	[51377457, 51383435, 51383784, 51394834, 51397469, 51400191, 51400372, 51401592, 51404276]	[51377500, 51383453, 51383892, 51394981, 51397598, 51400275, 51400498, 51401743, 51404754]
15	72722829	72737587	ENST00000395205	1119	+	72722829	72737587	0	10	18,128,55,69,153,172,70,142,202,110	0,1698,5110,6786,8475,8725,12283,12995,13932,14648	ENST00000395205	14758	+	BBS4	1	72724584	15.689559965133666	15.689559965133666	2.5531999588012697	20.179099678993225	4.632133306860924	1	75	-13.95362300205446	-4.71255081777648	-28.16786635716756	22.223399877548218	4.729713319416072	2	443	4.582868812299312	4.582868812299312	12.863799667358398	34.269700336456296	4.58966283915543	1044	15:72722829-72724584	[72722829, 72724527]	[72722847, 72724584]	[72686178, 72709699, 72712243, 72715290, 72716777, 72722788, 72724527]	[72686251, 72709779, 72712307, 72715402, 72716850, 72722829, 72724527]	[72724584, 72727939, 72729615, 72731304, 72731554, 72735112, 72735824, 72736761, 72737477]	[72724655, 72727994, 72729684, 72731457, 72731726, 72735182, 72735966, 72736963, 72737587]
15	75043440	75049235	ENST00000563393	480	+	75043440	75049235	0	4	96,129,169,86	0,945,5112,5709	ENST00000563393	5795	+	PPCDC	1	75048561	19.730051296727304	19.730051296727304	14.224399757385253	31.883300018310546	5.514444480403366	1	234	-25.90104804753539	-25.721186907984407	-22.322800731658937	-12.714599704742431	0.9871927690888609	3	166	3.7538415157213443	3.7538415157213443	24.273800086975097	29.981400156021117	4.501760139932659	246	15:75043440-75048561	[75043440, 75044385, 75048552]	[75043536, 75044514, 75048561]	[75043274, 75048552]	[75043440, 75048552]	[75048561, 75049149]	[75048721, 75049235]
