chrom	chromStart	chromEnd	name	score	strand	thickStart	thickEnd	itemRgb	blockCount	blockSizes	blockStarts	transcript_id	region_length	translated_frame_score	translated_max_score	translated_phylop	translated_window_max	untranslated_frame_score	untranslated_max_score	untranslated_phylop	untranslated_window_max	translated_length	untranslated_length	intron_start	intron_end	frame	translated_coords	intron_coords
22	19144421	19144505	ENST00000252137_1	84	-	19144421	19144505	0	1	84	0	ENST00000252137	84	-40.714179201716824	-25.430583655834198	0.057952376548200846	-27.5194005753845	-19.20132508369282	-19.20132508369282	-0.3045792692684162	4.573999881744385	84	1527	19142894	19144505	3	22:19144421-19144505	22:19142894-19144505
22	19447589	19447664	ENST00000399562_1	75	-	19447589	19447664	0	1	75	0	ENST00000399562	75	-23.159333397944767	-23.159333397944767	-0.7985333367188772	-14.688000149197048	-32.6930682842027	-18.89568209106272	-0.0562954482791776	-23.09690022468567	75	44	19447545	19447664	3	22:19447589-19447664	22:19447545-19447664
22	21001758	21001830	ENST00000215742_1	72	-	21001758	21001830	0	1	72	0	ENST00000215742	72	-21.39923620555136	-12.54504152139028	0.8160555451953163	-10.331400036811829	-24.80913224182595	-24.80913224182595	-0.12520689535190233	-6.162500047683716	72	348	21001411	21001831	1	22:21001758-21001830	22:21001411-21001831
22	23838795	23838894	ENST00000318109_1	99	-	23838795	23838894	0	1	99	0	ENST00000318109	99	-30.123010236807545	-23.72096941687844	0.24829293710809916	-16.769099736213683	-36.500474302392256	-20.822000654120195	1.6133684061075513		99	19	23838776	23838894	1	22:23838795-23838894	22:23838776-23838894
22	37843629	37843908	ENST00000215941_1	279	-	37843629	37843908	0	1	279	0	ENST00000215941	279	-19.365085978141074	-14.094670118610491	-0.27921863960804866	-1.0715999156236649	-16.361204839569616	-16.361204839569616	-0.6526011318564434	6.205999851226807	279	3397	37840234	37843910	1	22:37843629-37843908	22:37840234-37843910
22	38842985	38843234	ENST00000333039_1	249	-	38842985	38843234	0	1	249	0	ENST00000333039	249	-20.863240902682385	-20.863240902682385	-0.4658353377851736	1.3531999588012695	-19.381566535909286	-19.381566535909286	-0.3324448891769342	11.76200008392334	249	14473	38828512	38843234	3	22:38842985-38843234	22:38828512-38843234
22	41688721	41688793	ENST00000401959_1	72	-	41688721	41688793	0	1	72	0	ENST00000401959	72	-22.715600040980746	-19.56304155786832	-0.04969445272581652	-16.29149980545044	-15.64355527285969	-14.863628140773164	-0.37124417373558816	7.158999919891357	72	8357	41680364	41688793	2	22:41688721-41688793	22:41680364-41688793
22	41926530	41926635	ENST00000291232_1	105	-	41926530	41926635	0	1	105	0	ENST00000291232	105	-19.05646664074489	-14.390838206382025	-0.6543523821913239	-10.486399692296981	-19.195935377119046	-14.74583084755276	-0.11341293265612157	-10.582100130990147	105	201	41926331	41926637	1	22:41926530-41926635	22:41926331-41926637
22	50326580	50326811	ENST00000413817_1	231	-	50326580	50326811	0	1	231	0	ENST00000413817	231	-15.521693329662085	-15.102267618242063	-0.5735584433549346	-3.909700195863843	-13.835291004849246	-12.63979631088446	-0.7420688328186762	3.7739999294281006	231	7577	50319003	50326811	3	22:50326580-50326811	22:50319003-50326811
22	50507303	50507579	ENST00000474879_1	276	-	50507303	50507579	0	1	276	0	ENST00000474879	276	-22.50072837880124	-15.774137618533079	-0.3278801655935601	-8.770200097560883	-21.438433390414275	-21.438433390414275	-0.25996721428666325	-14.98639999628067	276	270	50507035	50507581	3	22:50507303-50507579	22:50507035-50507581
22	50582397	50582556	ENST00000406938_1	159	-	50582397	50582556	0	1	159	0	ENST00000406938	159	-15.002735834264156	-15.002735834264156	-0.1445849077079047	-2.0669333219528196	-17.075341458727674	-17.075341458727674	1.2744146376484777	-16.195000094175338	159	41	50582357	50582557	1	22:50582397-50582556	22:50582357-50582557
3	5122588	5122777	ENST00000256496_1	189	+	5122588	5122777	0	1	189	0	ENST00000256496	189	-19.606571363078224	-11.946751325100502	-0.1881269876051832	-6.9000998616218565	-16.033879752964804	-16.033879752964804	-0.10681471248179966	9.005499839782715	189	47725	5122588	5170502	2	3:5122588-5122777	3:5122588-5170502
3	9890812	9891028	ENST00000647897_1	216	+	9890812	9891028	0	1	216	0	ENST00000647897	216	-23.30436099651787	-19.662143462647993	0.03278240884160537	-9.608500003814697	-19.30247565566318	-18.463697291036148	-0.16726647337899958	3.310100018978119	216	1781	9890811	9892808	2	3:9890812-9891028	3:9890811-9892808
3	10142189	10142294	ENST00000256474_1	105	+	10142189	10142294	0	1	105	0	ENST00000256474	105	-8.590914278370994	-8.590914278370994	-0.6471287085856818	2.714400124549866	-11.49438228216552	-10.861715730313747	-0.3640397160461177	6.519000053405762	105	4221	10142187	10146513	3	3:10142189-10142294	3:10142187-10146513
3	14125205	14125280	ENST00000306077_1	75	+	14125205	14125280	0	1	75	0	ENST00000306077	75	-24.263359670639037	-20.32021334171295	0.2629999832622707	-20.64999974966049	-20.946322729038993	-20.66773223262822	-0.2517431697908428	6.840000152587891	75	4131	14125205	14129411	3	3:14125205-14125280	3:14125205-14129411
3	32685484	32685589	ENST00000328834_1	105	+	32685484	32685589	0	1	105	0	ENST00000328834	105	-22.331457048654556	-22.331457048654556	0.36392381080381925	-13.856499728560447	-14.90459627669198	-13.719262848966771	-0.13763441067626653	8.363999962806702	105	18280	32685482	32703867	2	3:32685484-32685589	3:32685482-32703867
3	38346925	38346982	ENST00000207870_1	57	+	38346925	38346982	0	1	57	0	ENST00000207870	57	-15.875052530514566	-7.3759123212412785	-0.04517543198246705	-12.679099810123443	-18.836632063964935	-18.836632063964935	-0.2614510822767552	-0.911750003695488	57	1567	38346925	38348549	2	3:38346925-38346982	3:38346925-38348549
3	48447094	48447340	ENST00000320211_1	246	+	48447094	48447340	0	1	246	0	ENST00000320211	246	-27.26301235687442	-25.05262176144293	0.3127479658881392	-16.582400155067443	-17.35240218708674	-16.582949064376695	-0.01802564983089115	2.984999895095825	246	2698	48447092	48450036	2	3:48447094-48447340	3:48447092-48450036
3	48990610	48990832	ENST00000383729_1	222	+	48990610	48990832	0	1	222	0	ENST00000383729	222	-19.67079724129793	-18.61372512283626	0.20286035556178372	-8.905500030517578					222	0	48990610	48990832	2	3:48990610-48990832	3:48990610-48990832
3	49412642	49412747	ENST00000273590_1	105	+	49412642	49412747	0	1	105	0	ENST00000273590	105	-15.88567658908227	-15.88567658908227	0.7608952363697989	-7.053699815273285	-22.38395529629579	-19.747166127753708	0.9287258068880727	1.3760000467300415	105	310	49412640	49413055	3	3:49412642-49412747	3:49412640-49413055
3	52686107	52686251	ENST00000418458_1	144	+	52686107	52686251	0	1	144	0	ENST00000418458	144	-28.390333662430447	-24.586319270233314	-0.2983125054678466	-17.24980013370514	-25.585369882785745	-25.585369882785745	-0.44555491364474886	-9.630600118637085	144	519	52686105	52686768	3	3:52686107-52686251	3:52686105-52686768
3	52706282	52706471	ENST00000619898_1	189	+	52706282	52706471	0	1	189	0	ENST00000619898	189	-24.205587019286458	-24.205587019286458	-0.2290158744078504	-18.023699474334716	-27.15453271823522	-26.233372932112605	0.20612790836102524	-9.49410014152527	189	172	52706282	52706643	3	3:52706282-52706471	3:52706282-52706643
3	58008858	58009101	ENST00000295956_1	243	+	58008858	58009101	0	1	243	0	ENST00000295956	243	-25.01913582726761	-23.70730456599483	-0.3089012384516237	-5.782600069046021	-18.79198976993853	-18.79198976993853	0.01949722722994893	9.611000061035156	243	67946	58008856	58077045	1	3:58008858-58009101	3:58008856-58077045
3	101849919	101850018	ENST00000326172_1	99	+	101849919	101850018	0	1	99	0	ENST00000326172	99	-21.55533351320209	-10.882403986622588	-0.7801414090914257	-12.677400207519531	-27.869623818251423	-25.53578655687618	0.44468278667187666	-4.090399897098541	99	2068	101849917	101852084	1	3:101849919-101850018	3:101849917-101852084
3	127598472	127598673	ENST00000265056_1	201	+	127598472	127598673	0	1	201	0	ENST00000265056	201	-19.932865614321695	-19.932865614321695	-1.0182935303280973	-7.384600043296814	-22.388822198820748	-19.666680332448415	-0.6484224690744046	-5.089777735372384	201	644	127598472	127599317	1	3:127598472-127598673	3:127598472-127599317
3	128052561	128052777	ENST00000243253_1	216	+	128052561	128052777	0	1	216	0	ENST00000243253	216	-17.242166570167885	-17.242166570167885	-0.3678518523094546	-5.942499682214111	-18.033339387279447	-16.758864632602464	0.37249153727760254	-12.50210018157959	216	59	128052559	128052834	1	3:128052561-128052777	3:128052559-128052834
3	131381942	131381978	ENST00000521288_1	36	+	131381942	131381978	0	1	36	0	ENST00000521288	36	-2.662750255316496	-2.662750255316496	0.7452500166578425	-2.1649002924561502	-19.921910609771956	-14.497925263732228	-0.2954776176953438	-11.030200052261353	36	67	131381942	131382045	3	3:131381942-131381978	3:131381942-131382045
3	141876912	141877035	ENST00000286371_1	123	+	141876912	141877035	0	1	123	0	ENST00000286371	123	-5.590243922682797	-5.590243922682797	0.8653362912612151	-0.242000076174736	-17.224232758772036	-16.850729948135285	0.001024526976027784	10.098999977111816	123	26586	141876910	141903619	1	3:141876912-141877035	3:141876910-141903619
3	147411096	147411240	ENST00000282928_1	144	+	147411096	147411240	0	1	144	0	ENST00000282928	144	-27.862374968205888	-23.17568051421808	0.6825763803693311	-15.938099798560142	-33.38404629938451	-29.256870354184088	0.4653570870059333	-12.278999984264374	144	1279	147411094	147412517	1	3:147411096-147411240	3:147411094-147412517
3	150411309	150411429	ENST00000688009_1	120	+	150411309	150411429	0	1	120	0	ENST00000688009	120	-22.847200074791907	-22.847200074791907	0.7255217314343495	-13.74940003156662	-25.984395856308645	-25.85703993163127	0.7757400370095227	9.42300033569336	120	11620	150411308	150423048	1	3:150411309-150411429	3:150411308-150423048
3	169966858	169966930	ENST00000337002_1	72	+	169966858	169966930	0	1	72	0	ENST00000337002	72	-19.182208349307377	-19.182208349307377	0.9815972125830336	-8.039900135993957	-21.157141169382196	-20.53057843627303	0.4013855376282986	3.440999984741211	72	8677	169966858	169975607	2	3:169966858-169966930	3:169966858-169975607
3	180912736	180912790	ENST00000357559_1	54	+	180912736	180912790	0	1	54	0	ENST00000357559	54	-31.004055274857414	-17.58588876547637	0.5338518459487844	-16.14369990825653	-19.832357398381262	-19.372195744179518	-0.06150849140839988	6.9120001792907715	54	20543	180912736	180933333	2	3:180912736-180912790	3:180912736-180933333
3	196712646	196712745	ENST00000392391_1	99	+	196712646	196712745	0	1	99	0	ENST00000392391	99	-14.72484861720692	-14.72484861720692	-0.6397474799117054	-7.6506000518798825	-16.138165857732968	-15.926532810068544	-0.17789502533729565	6.413000106811523	99	4114	196712644	196716857	1	3:196712646-196712745	3:196712644-196716857
3	10321022	10321049	ENST00000350697_1	27	-	10321022	10321049	0	1	27	0	ENST00000350697	27	-34.48614862230089	-17.57422215408749	0.40248145783940953		-21.205223700483433	-21.205223700483433	-0.16641287132918303	1.4044999778270721	27	2928	10318094	10321049	3	3:10321022-10321049	3:10318094-10321049
3	14178184	14178463	ENST00000285021_1	279	-	14178184	14178463	0	1	279	0	ENST00000285021	279	-26.17743018205448	-22.683057454591584	-0.648928315300698	-13.870900273323059	-21.512809424246864	-21.118626295868328	-0.21797587666752327	2.0950000286102295	279	5124	14173062	14178465	2	3:14178184-14178463	3:14173062-14178465
3	15065017	15065059	ENST00000253686_1	42	-	15065017	15065059	0	1	42	0	ENST00000253686	42	-17.150785769735062	-10.60314281497683	-0.30466666585943175	-12.005100321769714	-14.60242605696504	-13.863725738405533	-0.2734883022166291	4.914999961853027	42	5543	15059475	15065060	2	3:15065017-15065059	3:15059475-15065060
3	33096971	33097010	ENST00000307363_1	39	-	33096971	33097010	0	1	39	0	ENST00000307363	39	-14.482641189526289	-14.482641189526289	0.6107692329260783	-7.755000138282776	-19.42362816362825	-15.460960003192568	0.051779921545341806	7.500999927520752	39	24258	33072713	33097010	3	3:33096971-33097010	3:33072713-33097010
3	44761263	44761494	ENST00000296121_1	231	-	44761263	44761494	0	1	231	0	ENST00000296121	231	-25.573757636856723	-25.45133781394401	0.04805727236973951	-9.743300247192384	-16.916067167265137	-16.806746115420616	0.04432181083645323	6.4720001220703125	231	6895	44754368	44761494	1	3:44761263-44761494	3:44754368-44761494
3	47513263	47513536	ENST00000296149_1	273	-	47513263	47513536	0	1	273	0	ENST00000296149	273	-23.056252739259175	-23.056252739259175	-0.6151382124819982	-1.5728999823331833	-19.11368468104332	-17.43470263610998	-0.1438082651460297	3.2290000915527344	273	2037	47511226	47513536	2	3:47513263-47513536	3:47511226-47513536
3	49029062	49029251	ENST00000326739_1	189	-	49029062	49029251	0	1	189	0	ENST00000326739	189	-25.081000021525792	-25.081000021525792	-0.142068784171469	-11.72569980621338	-29.33045538575733	-25.229590504657565	0.7698404691218315	-15.907299768924712	189	257	49028806	49029252	3	3:49029062-49029251	3:49028806-49029252
3	50350436	50350574	ENST00000232501_1	138	-	50350436	50350574	0	1	138	0	ENST00000232501	138	-33.487775564193726	-27.388847915050775	0.4852318820962008	-19.0992000579834	-23.626758490027726	-23.626758490027726	0.22204622924480805	-11.508800077438355	138	414	50350022	50350574	3	3:50350436-50350574	3:50350022-50350574
3	50358046	50358211	ENST00000266025_1	165	-	50358046	50358211	0	1	165	0	ENST00000266025	165	-27.477199826457284	-24.698763597372807	0.5692121250872415	-11.13209976553917	-27.807724574345247	-27.23479947552527	0.2137991998410318	-10.07820017337799	165	2500	50355547	50358212	2	3:50358046-50358211	3:50355547-50358212
3	53130139	53130337	ENST00000296292_1	198	-	53130139	53130337	0	1	198	0	ENST00000296292	198	-29.39664609340521	-24.50681333424467	0.0019898964444909134	-19.017599868774415	-21.21334832627373	-20.861995443688162	0.11815342565218903	6.0329999923706055	198	4145	53125994	53130337	2	3:53130139-53130337	3:53125994-53130337
3	56682439	56682673	ENST00000683822_1	234	-	56682439	56682673	0	1	234	0	ENST00000683822	234	-10.712833253618998	-5.397944480515061	2.9940769284511877	2.60579993724823	-22.128321558757875	-22.128321558757875	0.38771440305990446	3.216699981689453	234	8716	56673725	56682675	2	3:56682439-56682673	3:56673725-56682675
3	57164929	57165160	ENST00000296318_1	231	-	57164929	57165160	0	1	231	0	ENST00000296318	231	-22.512792118958064	-11.98503464370063	0.9704069177745096	-6.640400028228759	-21.78793476463705	-21.558374857064557	0.5631006716161024	4.904899919033051	231	44616	57120313	57165160	2	3:57164929-57165160	3:57120313-57165160
3	64023239	64023272	ENST00000295901_1	33	-	64023239	64023272	0	1	33	0	ENST00000295901	33	-3.740181828990127	-3.740181828990127	3.75975764779882	-3.1478333393732707	-21.972428001025758	-21.060369111858048	-0.8401866297015121	-3.66322222020891	33	718	64022523	64023274	3	3:64023239-64023272	3:64022523-64023274
3	86990485	86990617	ENST00000398399_1	132	-	86990485	86990617	0	1	132	0	ENST00000398399	132	-10.144318130883304	-6.660386215218089	2.117280315988782	4.633399844169617	-28.475391608907998	-27.88231380936933	0.7108591371054902	5.916999816894531	132	11683	86978802	86990617	2	3:86990485-86990617	3:86978802-86990617
3	114056268	114056376	ENST00000295878_1	108	-	114056268	114056376	0	1	108	0	ENST00000295878	108	-27.612990897700744	-26.217361504832905	0.6215277786228668	-19.10090036392212	-27.808650389147026	-26.087190838592207	0.5201190648465681	1.962499961256981	108	2633	114053635	114056376	1	3:114056268-114056376	3:114053635-114056376
3	123960993	123961143	ENST00000409697_1	150	-	123960993	123961143	0	1	150	0	ENST00000409697	150	-21.576720211108526	-21.576720211108526	0.17252666699389616	-14.295000314712524	-22.822503840261074	-21.938522912361943	0.2720567752285414	-6.3396249413490295	150	4198	123956795	123961143	1	3:123960993-123961143	3:123956795-123961143
3	126474758	126474956	ENST00000389709_1	198	-	126474758	126474956	0	1	198	0	ENST00000389709	198	-23.636005123268173	-19.212389005856082	-0.5973585941605364	-14.057900166511535	-23.47093016769123	-22.206275594331842	-0.621854516676293	3.1380000352859496	198	2455	126472305	126474958	3	3:126474758-126474956	3:126472305-126474958
3	128123325	128123583	ENST00000322623_1	258	-	128123325	128123583	0	1	258	0	ENST00000322623	258	-18.20222090207791	-18.20222090207791	-0.7320930247574994	-1.0441000878810882	-23.468597199352832	-22.11935298781842	-0.16275652521322984	8.748000144958496	258	3911	128119414	128123583	1	3:128123325-128123583	3:128119414-128123583
3	139389508	139389547	ENST00000333188_1	39	-	139389508	139389547	0	1	39	0	ENST00000333188	39	-20.231000155210495	-20.231000155210495	0.6285641158345896	-15.643599876761437	-21.162704015737212	-21.076026578993424	0.1490220797758387	5.466000080108643	39	6073	139383435	139389547	2	3:139389508-139389547	3:139383435-139389547
3	146160677	146160878	ENST00000282903_1	201	-	146160677	146160878	0	1	201	0	ENST00000282903	201	-21.957437746634533	-15.268830984089504	-0.7053404362139074	-9.443199887871742	-23.87041390044467	-23.482135837302394	0.08537299460269063	15.729000091552734	201	36450	146124229	146160880	3	3:146160677-146160878	3:146124229-146160880
3	170870056	170870158	ENST00000295830_1	102	-	170870056	170870158	0	1	102	0	ENST00000295830	102	-29.321677392528905	-29.321677392528905	-0.7601764761504954	-22.548286165509904	-19.982524445281772	-18.1976126135727	-0.8406421627027785	7.184999942779541	102	1666	170868390	170870158	2	3:170870056-170870158	3:170868390-170870158
3	180989332	180989599	ENST00000382564_1	267	-	180989332	180989599	0	1	267	0	ENST00000382564	267	-17.282775194457408	-17.282775194457408	-0.564228461093482	-3.125999867916107	-19.942650750962947	-15.839310449137127	-0.1386621866138132	5.64300000667572	267	1103	180988229	180989599	2	3:180989332-180989599	3:180988229-180989599
3	184261084	184261114	ENST00000296238_1	30	-	184261084	184261114	0	1	30	0	ENST00000296238	30	-2.3185001373291017	0.1334666152795156	3.279000003139178	-2.3185001373291017	-15.878109484945659	-15.159540189154733	1.3036572427463633	0.7061997413635254	30	859	184260227	184261116	2	3:184261084-184261114	3:184260227-184261116
3	185937764	185937824	ENST00000453386_1	60	-	185937764	185937824	0	1	60	0	ENST00000453386	60	-21.789466853936514	-16.91449987987677	1.9394000103076299	-18.35570011138916	-24.7275509846152	-24.7275509846152	0.8592959319411705	8.557799977064132	60	11030	185926734	185937824	3	3:185937764-185937824	3:185926734-185937824
4	53491	53623	ENST00000610261_1	132	+	53491	53623	0	1	132	0	ENST00000610261	132	NaN	NaN	-1.6317499944883767	NaN	-7.2386667132377625	-4.428571442763011	-1.8784190057134402	NaN	132	5806	53491	59429	2	4:53491-53623	4:53491-59429
4	124673	124802	ENST00000510175_1	129	+	124673	124802	0	1	129	0	ENST00000510175	129	NaN	NaN	-2.1821705307378325	NaN	-6.420320228034375	-5.729506495614331	-2.1728106020560207	NaN	129	5985	124673	130787	3	4:124673-124802	4:124673-130787
4	499491	499524	ENST00000453061_1	33	+	499491	499524	0	1	33	0	ENST00000453061	33	-22.14563637971878	-13.186697092923252	0.49866666948197014	-20.674999898672105	-22.841658658528313	-22.841658658528313	-0.693215029317525	-1.8568001382052899	33	873	499489	500395	1	4:499491-499524	4:499489-500395
4	2964124	2964352	ENST00000398052_1	228	+	2964124	2964352	0	1	228	0	ENST00000398052	228	-14.096773357987404	-10.874880004723867	-0.7860691221087553	-4.872555709547466	-10.032692061389971	-9.872125753755174	-0.2174504221140627	8.475000381469727	228	24376	2964122	2988726	2	4:2964124-2964352	4:2964122-2988726
4	17811188	17811326	ENST00000251496_1	138	+	17811188	17811326	0	1	138	0	ENST00000251496	138	-22.701869568099145	-17.152130365479685	-0.26958695612172934	-12.135199999809265	-22.629212056120437	-22.629212056120437	-0.16975503601693762	-8.169799995422363	138	894	17811188	17812220	3	4:17811188-17811326	4:17811188-17812220
4	25234433	25234673	ENST00000264864_1	240	+	25234433	25234673	0	1	240	0	ENST00000264864	240	-19.791050097718834	-15.600137438749273	-0.7684833367626803	-7.242300117015839	-18.03113506261503	-17.209609001633183	-0.00290010280111945	8.503999710083008	240	17649	25234431	25252320	3	4:25234433-25234673	4:25234431-25252320
4	30724596	30724641	ENST00000695919_1	45	+	30724596	30724641	0	1	45	0	ENST00000695919	45	-13.410399901866914	-13.410399901866914	1.6742666418974599	-12.84439976811409	-31.616906293621657	-30.008005483408823	0.6791527620380476	-3.4922002017498017	45	6111	30724596	30730752	1	4:30724596-30724641	4:30724596-30730752
4	41990762	41990930	ENST00000264451_1	168	+	41990762	41990930	0	1	168	0	ENST00000264451	168	-21.079142902578628	-21.079142902578628	-0.229119045294023	-2.9656001806259153	-20.20413970941834	-20.017754198325342	0.12414706766176595	12.699999809265137	168	10687	41990760	42001615	3	4:41990762-41990930	4:41990760-42001615
4	53377925	53378051	ENST00000337488_1	126	+	53377925	53378051	0	1	126	0	ENST00000337488	126	-17.899000150816782	-11.13480147932257	0.8178095106212866	-10.445800244808197	-19.719786724458455	-19.719786724458455	1.2905540418953814	8.995500008761883	126	1175	53377923	53379224	3	4:53377925-53378051	4:53377923-53379224
4	55396396	55396468	ENST00000381334_1	72	+	55396396	55396468	0	1	72	0	ENST00000381334	72	-14.208208248019218	-1.717291854114996	1.1591111052095786	0.768199872970581	-18.60529967370451	-17.764153933529897	-0.153932981709754	12.038999557495117	72	15145	55396396	55411613	2	4:55396396-55396468	4:55396396-55411613
4	77862881	77863001	ENST00000315567_1	120	+	77862881	77863001	0	1	120	0	ENST00000315567	120	-40.20902462899685	-29.370824936032296	-0.4779333281912841	-31.07479953765869	-14.415271187408031	-14.415271187408031	-0.13363775609243195	3.8480000495910645	120	8744	77862879	77871743	3	4:77862881-77863001	4:77862879-77871743
4	107990064	107990199	ENST00000309522_1	135	+	107990064	107990199	0	1	135	0	ENST00000309522	135	-11.273666685819625	-11.273666685819625	-0.4593333351874241	-2.342200243473053	-19.432795043069383	-18.887718382710457	-0.11537397435705822	17.81399917602539	135	19559	107990064	108009758	1	4:107990064-107990199	4:107990064-108009758
4	108650796	108650871	ENST00000361564_1	75	+	108650796	108650871	0	1	75	0	ENST00000361564	75	-20.102000031471253	-9.873720197677612	-0.016600006098548573	-10.348699939250945	-19.788637855728965	-19.788637855728965	0.07636181989883163	5.656000137329102	75	4694	108650794	108655563	1	4:108650796-108650871	4:108650794-108655563
4	122827354	122827540	ENST00000644866_1	186	+	122827354	122827540	0	1	186	0	ENST00000644866	186	-16.149758088011897	-15.354150596805798	-0.3162540479286297	-8.172700083255767	-18.996086452949683	-18.996086452949683	-0.040564909975693224	9.951000213623047	186	48782	122827352	122876320	2	4:122827354-122827540	4:122827352-122876320
4	139016173	139016452	ENST00000280614_1	279	+	139016173	139016452	0	1	279	0	ENST00000280614	279	-10.489849447242674	-10.489849447242674	-0.26876702353919063	3.153100053966045	-13.972113449963958	-13.972113449963958	-0.30780547708296774	8.596999724706015	279	26623	139016171	139043073	2	4:139016173-139016452	4:139016171-139043073
4	153344740	153344782	ENST00000240488_1	42	+	153344740	153344782	0	1	42	0	ENST00000240488	42	-19.188357251031057	-13.266785560619264	-0.9445833534830146	-15.374600315093994	-22.116386236138084	-22.116386236138084	-0.027110203563744627	-2.831700176000595	42	5281	153344740	153350063	2	4:153344740-153344782	4:153344740-153350063
4	163494804	163494900	ENST00000358572_1	96	+	163494804	163494900	0	1	96	0	ENST00000358572	96	-18.21084397099912	-18.21084397099912	-0.43577083116300247	-11.326700121164322	-13.952001755364101	-13.932668537528	-0.10773453805141633	2.8310000896453857	96	12132	163494804	163507032	1	4:163494804-163494900	4:163494804-163507032
4	165874075	165874261	ENST00000061240_1	186	+	165874075	165874261	0	1	186	0	ENST00000061240	186	-21.40700016146706	-17.490537564520555	0.5574354822972729	-8.304300141334533	-23.401828560382977	-23.401828560382977	-0.021344280149845997	9.706000328063965	186	115121	165874073	165989380	2	4:165874075-165874261	4:165874073-165989380
4	1720378	1720630	ENST00000382936_1	252	-	1720378	1720630	0	1	252	0	ENST00000382936	252	-14.321464351954914	-14.321464351954914	-0.5160396811667837	-3.83629994392395	-19.659632030765238	-19.656086115197553	-0.7507226019409341	-2.7572000086307527	252	1754	1718626	1720632	2	4:1720378-1720630	4:1718626-1720632
4	4248010	4248103	ENST00000382753_1	93	-	4248010	4248103	0	1	93	0	ENST00000382753	93	-24.756322831876815	-16.020634279416132	-0.18088171968827405	-12.093100309371948	-23.885882571047897	-23.25049330493353	-0.27348490703247674	-1.0738333960374196	93	1669	4246343	4248105	2	4:4248010-4248103	4:4246343-4248105
4	13543721	13543946	ENST00000382438_1	225	-	13543721	13543946	0	1	225	0	ENST00000382438	225	-26.601999970409604	-24.01132439672947	-0.17548000060073618	-15.13929991722107	-29.85687779763004	-28.385578320346088	-0.3832204388204814	-3.826299947500229	225	1195	13542528	13543948	3	4:13543721-13543946	4:13542528-13543948
4	25160066	25160255	ENST00000382103_1	189	-	25160066	25160255	0	1	189	0	ENST00000382103	189	-17.491396884123485	-14.416089873149913	-0.41303704568263755	-6.283100032806397	-17.25895691302833	-17.25895691302833	-0.7470906050555446	-1.511299991607666	189	302	25159764	25160255	3	4:25160066-25160255	4:25159764-25160255
4	75990724	75990751	ENST00000356260_1	27	-	75990724	75990751	0	1	27	0	ENST00000356260	27	-19.95433309343126	-19.95433309343126	0.05340740760719335		-13.250710771321947	-12.12084859735931	-0.004858698062571199	3.314333120981852	27	8687	75982037	75990751	2	4:75990724-75990751	4:75982037-75990751
4	83284470	83284509	ENST00000647002_1	39	-	83284470	83284509	0	1	39	0	ENST00000647002	39	-4.762512842814128	-4.762512842814128	-0.5563846051884003	-1.0580000400543212	-20.143175895008035	-19.43990145508142	-0.004842483174645951	3.7125001430511473	39	5358	83279114	83284511	1	4:83284470-83284509	4:83279114-83284511
4	83455282	83455396	ENST00000295488_1	114	-	83455282	83455396	0	1	114	0	ENST00000295488	114	-29.34239474409505	-25.79354386371479	-0.34107894909551795	-13.874400019645691	-18.36078045233234	-16.687699734075757	-0.2203611532616258	-0.543999989827474	114	1337	83453945	83455396	2	4:83455282-83455396	4:83453945-83455396
4	99950047	99950167	ENST00000296417_1	120	-	99950047	99950167	0	1	120	0	ENST00000296417	120	-10.430349983274937	-10.430349983274937	1.6172564228375752	0.42439999580383303	-3.34110749340601	-0.9184266721969319	1.9089674282461064	5.0716999739408495	120	307	99949740	99950167	2	4:99950047-99950167	4:99949740-99950167
4	145179670	145179814	ENST00000447906_1	144	-	145179670	145179814	0	1	144	0	ENST00000447906	144	-13.400979177405437	-5.226979173823363	0.7549374976984432	-1.533799982070923	-24.335876474381934	-23.60616540799183	0.3238038579171268	-2.2765000065167746	144	4926	145174744	145179814	2	4:145179670-145179814	4:145174744-145179814
4	158723042	158723201	ENST00000307720_1	159	-	158723042	158723201	0	1	159	0	ENST00000307720	159	-28.336106890121346	-25.228409156109553	-0.3407861654574942	-10.962600180506707	-22.511238453412407	-22.511238453412407	-0.23016235935219395	-5.455699920654297	159	1561	158721483	158723203	3	4:158723042-158723201	4:158721483-158723203
4	183658631	183658928	ENST00000326397_1	297	-	183658631	183658928	0	1	297	0	ENST00000326397	297	-30.05173393331393	-23.816828382737707	-0.17442760683293532	-7.098399972915649	-21.994505197005914	-21.063724939391534	-0.12053793539665499	1.9781999826431274	297	2670	183655961	183658928	3	4:183658631-183658928	4:183655961-183658928
5	41925498	41925795	ENST00000281623_1	297	+	41925498	41925795	0	1	297	0	ENST00000281623	297	-23.256929374403423	-21.67438402601364	-0.46827304040625334	-7.796399968862533	-25.199318432717153	-24.06246713555302	-0.1925828227425185	-0.21450018882751465	297	1217	41925498	41927012	1	5:41925498-41925795	5:41925498-41927012
5	44809565	44809766	ENST00000507110_1	201	+	44809565	44809766	0	1	201	0	ENST00000507110	201	-28.13667157292366	-25.713368050494598	-1.1558208941106698	-9.419899782538414	-24.233641180319694	-24.233641180319694	-0.12357395486294148	-7.512285675321307	201	1244	44809563	44811008	3	5:44809565-44809766	5:44809563-44811008
