chrom	chromStart	chromEnd	name	score	strand	thickStart	thickEnd	itemRgb	blockCount	blockSizes	blockStarts	transcript_id	region_length	strand_right	gene_name	cds_frame	cds_start_pos	translated_matched_frame_score	translated_proportion_positive	translated_probability_space	translated_max_frame_score	translated_start_region_score	translated_window_max_score	translated_phylop_mean	translated_frame	translated_length	untranslated_matched_frame_score	untranslated_proportion_positive	untranslated_probability_space	untranslated_max_frame_score	untranslated_start_region_score	untranslated_window_max_score	untranslated_phylop_mean	untranslated_frame	untranslated_length	cds_matched_frame_score	cds_proportion_positive	cds_probability_space	cds_max_frame_score	cds_start_region_score	cds_window_max_score	cds_phylop_mean	cds_length	genome_coords	translated_block_starts	translated_block_ends	untranslated_block_starts	untranslated_block_ends	cds_block_starts	cds_block_ends
11	819622	819718	ENST00000336615	96	+	819622	819718	0	1	96	0	ENST00000336615	96	+	PNPLA2		819718	-5.2622188199311495	0.40625	-505.17300671339035	-5.2622188199311495	-4.656600004434585	0.6270000129938126	0.02809374966818723		96	-19.65785105415481	0.13829787234042554	-inf	-19.65785105415481	-12.684000015258789	-12.984267035623391	-0.5639042492975739		94									11:819622-819718	[819622]	[819718]	[818913, 819573]	[818958, 819622]	[]	[]
11	828562	828607	ENST00000525077	45	+	828562	828607	0	1	45	0	ENST00000525077	45	+	CRACR2B		828607	-13.84166653752327	0.2	-622.8749941885471	-13.84166653752327	-10.918399834632874	-12.080199870467187	-0.21908888579087538		45	-21.595557431163996	0.13043478260869565	-inf	-21.595557431163996	-21.362600231170653	-4.696599793434143	-0.8122044721100935		644									11:828562-828607	[828562]	[828607]	[827918]	[828562]	[]	[]
11	834538	836069	ENST00000397420	60	+	834538	836069	0	2	53,7	0,1524	ENST00000397420	1531	+	CD151		836069	-18.51473308689892	0.3	-inf	-18.51473308689892	-8.961799855530263	-17.996499750763178	0.20206666767286757		60	-27.392653566140396	0.14285714285714285	NaN	-27.392653566140396	-33.05179862976074	-9.466999977827072	-0.8899762019670258		84									11:834538-836069	[834538, 836062]	[834591, 836069]	[832951, 834529]	[833026, 834538]	[]	[]
11	2902310	2903345	ENST00000649076	186	+	2902310	2903345	0	2	54,132	0,903	ENST00000649076	1035	+	SLC22A18		2903345	-24.47888690417993	0.14516129032258066	-inf	-24.47888690417993	-30.89119963645935	-7.544699966907501	-0.0734838744930883		186	-10.516727566719055	0.18181818181818182	-347.0520097017288	-10.516727566719055	-14.83440022468567	-11.415900325775146	-0.5389696975718393		33									11:2902310-2903345	[2902310, 2903213]	[2902364, 2903345]	[2902277]	[2902310]	[]	[]
11	4094979	4095012	ENST00000300738	33	+	4094979	4095012	0	1	33	0	ENST00000300738	33	+	RRM1		4095012	-12.298363360491665	0.2727272727272727	-405.845990896225	-12.298363360491665	-20.88119969367981	-10.118499684333802	0.6244242424991998		33	-24.88167956267684	0.14917127071823205	-inf	-24.88167956267684	-24.18919982910156	-2.445399960502982	0.4172265232406886		181									11:4094979-4095012	[4094979]	[4095012]	[4094798]	[4094979]	[]	[]
11	18698838	18698886	ENST00000280734	48	+	18698838	18698886	0	1	48	0	ENST00000280734	48	+	TMEM86A		18698886	-5.856812611222267	0.4375	-281.1270053386688	-5.856812611222267	-11.386200189590454	-0.9496001243591309	1.1005000098690896		48	-22.798099902272224	0.25	-inf	-22.798099902272224	-23.94179940223694	-16.587900429964066	0.27189999471108117		60									11:18698838-18698886	[18698838]	[18698886]	[18698778]	[18698838]	[]	[]
11	19713626	19713695	ENST00000349880	69	+	19713626	19713695	0	1	69	0	ENST00000349880	69	+	NAV2		19713695	6.156652150270731	0.7391304347826086	424.8089983686805	6.156652150270731	2.616399955749512	9.976500034332275	7.015565218268961		69	-15.714063279689112	0.20506329113924052	-inf	-15.714063279689112	3.528800058364868	3.7407999515533445	1.8718569570309425		790									11:19713626-19713695	[19713626]	[19713695]	[19712836]	[19713626]	[]	[]
11	22193198	22193492	ENST00000324559	294	+	22193198	22193492	0	1	294	0	ENST00000324559	294	+	ANO5		22193492	-24.1788571172831	0.17346938775510204	-inf	-24.1788571172831	-22.064999723434447	-0.34060016870498655	-0.9187142888074551		294	-22.517842085737932	0.15789473684210525	-inf	-22.517842085737932	-30.91019973754883	-9.930900025367738	-1.386280707965948		114									11:22193198-22193492	[22193198]	[22193492]	[22193084]	[22193198]	[]	[]
11	28110358	28113334	ENST00000407364	60	+	28110358	28113334	0	2	43,17	0,2959	ENST00000407364	2976	+	METTL15		28113334	-28.458167124787966	0.0	-inf	-28.458167124787966	-37.74920053482056	-19.542800507942836	1.444649985494713		60	-21.58941096824038	0.22093023255813954	-inf	-21.58941096824038	-21.951999723911285	-7.172700172662735	0.6224108480152587		258									11:28110358-28113334	[28110358, 28113317]	[28110401, 28113334]	[28108387, 28110165]	[28108452, 28110358]	[]	[]
11	32091139	32091196	ENST00000054950	57	+	32091139	32091196	0	1	57	0	ENST00000054950	57	+	RCN1		32091196	-9.852473807962317	0.3684210526315789	-561.5910070538521	-9.852473807962317	-19.03180065155029	-3.86419991850853	0.18592982856850876		57	-7.991954654455185	0.3181818181818182	-527.4690071940422	-7.991954654455185	-14.327200269699096	0.05290001630783081	0.08720338735847845		66									11:32091139-32091196	[32091139]	[32091196]	[32091073]	[32091139]	[]	[]
11	32829991	32830529	ENST00000257836	204	+	32829991	32830529	0	2	182,22	0,516	ENST00000257836	538	+	PRRG4		32830529	-19.18016656904536	0.25	-inf	-19.18016656904536	-11.149399948120116	-1.060900191962719	0.3514754817217324		204	-24.096261659035317	0.13846153846153847	-inf	-24.096261659035317	-33.41320037841797	-21.744700145721435	-0.7823230697827127		65									11:32829991-32830529	[32829991, 32830507]	[32830173, 32830529]	[32829926]	[32829991]	[]	[]
11	34051748	34051871	ENST00000341394	123	+	34051748	34051871	0	1	123	0	ENST00000341394	123	+	CAPRIN1		34052420	-10.50729267517241	0.17073170731707318	-inf	-10.50729267517241	0.04380002021789551	-5.919900089502335	2.909674797661421		123	-0.5595001379648844	0.5	-10.07100248336792	-0.5595001379648844	-2.549400234222412		3.9244999844166966		18									11:34051748-34052420	[34051748]	[34051871]	[34051730]	[34051748]	[]	[]
11	43942787	43942904	ENST00000617612	117	+	43942787	43942904	0	1	117	0	ENST00000617612	117	+	C11orf96		43942904	0.595743634379827	0.5384615384615384	69.70200522243977	0.595743634379827	-2.147799825668335	4.754500159621239	3.571068360032434		117	-6.60872188476932	0.41721854304635764	-inf	-6.60872188476932	-20.12199971675873	0.2642000377178192	1.8630331172577002		151									11:43942787-43942904	[43942787]	[43942904]	[43942636]	[43942787]	[]	[]
11	57460547	57460865	ENST00000335099	318	+	57460547	57460865	0	1	318	0	ENST00000335099	318	+	RTN4RL2		57460865	-6.41307543956165	0.3490566037735849	-inf	-6.41307543956165	11.117600131034852	4.0606999665498735	2.734901133839735		318	-2.488050103187561	0.4	-49.76100206375122	-2.488050103187561	-7.9350001335144045		3.543700009584427		20									11:57460547-57460865	[57460547]	[57460865]	[57460527]	[57460547]	[]	[]
11	61334686	61334728	ENST00000394900	42	+	61334686	61334728	0	1	42	0	ENST00000394900	42	+	TKFC		61334728	-28.352786132267543	0.07142857142857142	-inf	-28.352786132267543	-49.55480117797852	-16.868699932098387	0.675523815233083		42	-28.035662861970756	0.1952662721893491	-inf	-28.035662861970756	-38.3802001953125	-12.917900156974792	-0.01882840599313643		169									11:61334686-61334728	[61334686]	[61334728]	[61333227, 61334619]	[61333329, 61334686]	[]	[]
11	64206786	64207364	ENST00000345728	42	+	64206786	64207364	0	2	28,14	0,564	ENST00000345728	578	+	FERMT3		64207364	-22.816833532991865	0.21428571428571427	-inf	-22.816833532991865	-10.633600354194641	-23.50390042066574	0.3254285583804761		42	-16.267954468727112	0.13636363636363635	-inf	-16.267954468727112	-9.499200010299683	-6.412799906730652	0.14698484472253107		66									11:64206786-64207364	[64206786, 64207350]	[64206814, 64207364]	[64206720]	[64206786]	[]	[]
11	65262253	65262292	ENST00000649896	39	+	65262253	65262292	0	1	39	0	ENST00000649896	39	+	ENSG00000285816		65262292	-17.5558459850458	0.15384615384615385	-684.6779934167862	-17.5558459850458	-10.029199743270874	-11.268899714946746	0.3471282051446346		39	-24.699981660930657	0.147239263803681	-inf	-24.699981660930657	-15.761200284957885	-8.680400604009629	-0.1975429460439871		326									11:65262253-65262292	[65262253]	[65262292]	[65261927]	[65262253]	[]	[]
11	65262253	65262292	ENST00000265465	39	+	65262253	65262292	0	1	39	0	ENST00000265465	39	+	POLA2		65262292	-17.5558459850458	0.15384615384615385	-684.6779934167862	-17.5558459850458	-10.029199743270874	-11.268899714946746	0.3471282051446346		39	-25.43996922865714	0.136986301369863	-inf	-25.43996922865714	-30.151200008392333	-9.72269989848137	-0.3198938361151393		292									11:65262253-65262292	[65262253]	[65262292]	[65261961]	[65262253]	[]	[]
11	65834017	65834065	ENST00000308342	48	+	65834017	65834065	0	1	48	0	ENST00000308342	48	+	SNX32		65834065	-21.135562516748905	0.0625	-inf	-21.135562516748905	-19.79019992351532	-19.990799963474274	0.12064583917769293		48	-25.522399559617043	0.10909090909090909	-inf	-25.522399559617043	-25.602199497818948	-21.814733107884724	-0.4469999901103702		55									11:65834017-65834065	[65834017]	[65834065]	[65833962]	[65834017]	[]	[]
11	70203315	70203459	ENST00000301838	144	+	70203315	70203459	0	1	144	0	ENST00000301838	144	+	FADD		70203459	-11.714895784854889	0.22916666666666666	-inf	-11.714895784854889	-6.219399642944336	3.1765998721122743	-1.1012042194094942		144	-16.625699555873872	0.3	-332.5139911174774	-16.625699555873872	-19.07779965400696		-1.084599992353469		20									11:70203315-70203459	[70203315]	[70203459]	[70203295]	[70203315]	[]	[]
11	74592607	74592658	ENST00000263681	51	+	74592607	74592658	0	1	51	0	ENST00000263681	51	+	POLD3		74592658	-23.015764965730554	0.17647058823529413	-inf	-23.015764965730554	-23.303400421142577	-16.320400047302247	-0.06352940420894061		51	6.172038693267566	0.6538461538461539	160.4730060249567	6.172038693267566	-4.757399764657021		5.499538427075515		26									11:74592607-74592658	[74592607]	[74592658]	[74592581]	[74592607]	[]	[]
11	87037967	87038045	ENST00000305494	78	+	87037967	87038045	0	1	78	0	ENST00000305494	78	+	TMEM135		87038045	-19.844000063263454	0.11538461538461539	-inf	-19.844000063263454	-7.190599817037582	-15.74790005683899	0.20514102529686612		78	-27.883029096266803	0.17647058823529413	-inf	-27.883029096266803	-23.714599418640137	-28.98299961090088	-0.5223235318930272		34									11:87037967-87038045	[87037967]	[87038045]	[87037933]	[87037967]	[]	[]
11	89966057	89968503	ENST00000533122	99	+	89966057	89968503	0	2	95,4	0,2442	ENST00000533122	2446	+	TRIM64		89968503	-11.527666644616561	0.18181818181818182	-inf	-11.527666644616561	-11.471200108528137	-8.636999917030334	-1.748616156196504		99	-8.741857098681587	0.2857142857142857	-183.5789990723133	-8.741857098681587	-8.910999923944473		-2.160666664086637		21									11:89966057-89968503	[89966057, 89968499]	[89966152, 89968503]	[89966036]	[89966057]	[]	[]
11	108665117	108665153	ENST00000322536	36	+	108665117	108665153	0	1	36	0	ENST00000322536	36	+	DDX10		108665153	-18.46599997083346	0.16666666666666666	-664.7759989500046	-18.46599997083346	-29.890799522399902	-17.231399977207182	-0.927555562592008		36	-23.48522494763744	0.12244897959183673	-inf	-23.48522494763744	-7.870399856567383	-12.932300138473511	-0.2976122445293835		49									11:108665117-108665153	[108665117]	[108665153]	[108665068]	[108665117]	[]	[]
11	111937424	111937499	ENST00000440460	75	+	111937424	111937499	0	1	75	0	ENST00000440460	75	+	DIXDC1		111937499	-9.710160021781922	0.36	-728.262000988794	-9.710160021781922	-4.262799906730652	-4.978700125217438	2.138213326018304		75	-13.93719530505378	0.3048780487804878	-inf	-13.93719530505378	-19.69479990005493	-5.470700100064278	3.549987782553838		82									11:111937424-111937499	[111937424]	[111937499]	[111937342]	[111937424]	[]	[]
11	112175532	112175601	ENST00000357685	69	+	112175532	112175601	0	1	69	0	ENST00000357685	69	+	BCO2		112175601	-32.3168699119402	0.08695652173913043	-inf	-32.3168699119402	-13.660600090026856	-29.63060019016266	0.39366666683792206		69	-31.210142816816056	0.0	-655.4129991531372	-31.210142816816056	-24.284000205993653		0.9822857227353823		21									11:112175532-112175601	[112175532]	[112175601]	[112175511]	[112175532]	[]	[]
11	112961522	112961612	ENST00000316851	90	+	112961522	112961612	0	1	90	0	ENST00000316851	90	+	NCAM1		112961612	-8.49109989007314	0.36666666666666664	-inf	-8.49109989007314	-9.571799886226653	1.091599977016449	2.8452888866265615		90	-6.1643495266009305	0.2621359223300971	-634.9280012398958	-6.1643495266009305	-10.861399841308593	-1.8742000818252564	5.690106805377794		103									11:112961522-112961612	[112961522]	[112961612]	[112961419]	[112961522]	[]	[]
11	118971856	118971931	ENST00000317011	75	+	118971856	118971931	0	1	75	0	ENST00000317011	75	+	FOXR1		118971931	10.966159639358521	0.76	inf	10.966159639358521	10.55479998588562	26.450299406051634	3.7646133090586713		75	-14.585133441289265	0.15625	NaN	-14.585133441289265	-20.37739987373352	-2.6445001512765884	-0.07494047930508498		96									11:118971856-118971931	[118971856]	[118971931]	[118971760]	[118971856]	[]	[]
11	119335053	119335122	ENST00000311413	69	+	119335053	119335122	0	1	69	0	ENST00000311413	69	+	RNF26		119335122	-15.361391057138858	0.13043478260869565	-inf	-15.361391057138858	-7.159599733352661	-10.84630000591278	0.02137313491261717		69	-18.00579682420539	0.18785578747628084	NaN	-18.00579682420539	-2.2377999305725096	5.767800080776214	1.3477394733352135		527									11:119335053-119335122	[119335053]	[119335122]	[119334526]	[119335053]	[]	[]
11	124865463	124865577	ENST00000397801	114	+	124865463	124865577	0	1	114	0	ENST00000397801	114	+	ROBO3		124865577	-4.694973686808034	0.4473684210526316	-535.2270002961159	-4.694973686808034	7.574400281906128	-0.4735998332500458	2.8004123016930462		114	-10.502437382936478	0.09375	-336.0779962539673	-10.502437382936478	-8.91579990386963	-9.768799877166748	3.044406264554709		32									11:124865463-124865577	[124865463]	[124865577]	[124865431]	[124865463]	[]	[]
11	125887714	125899368	ENST00000425380	126	+	125887714	125899368	0	3	51,50,25	0,3708,11629	ENST00000425380	11654	+	HYLS1		125899368	-24.140436368329183	0.16666666666666666	-inf	-24.140436368329183	-22.12079963684082	-10.250299990177155	0.40014285277870915		126	-30.91055332853439	0.06382978723404255	-inf	-30.91055332853439	-44.302400493621825	-24.271499967575075	-1.0363829622560359		47									11:125887714-125899368	[125887714, 125891422, 125899343]	[125887765, 125891472, 125899368]	[125887667]	[125887714]	[]	[]
11	130448814	130448973	ENST00000299164	159	+	130448814	130448973	0	1	159	0	ENST00000299164	159	+	ADAMTS15		130448973	-20.645302096416927	0.2830188679245283	-inf	-20.645302096416927	-0.6231999278068543	-9.5393001973629	1.4996918200130087		159	-14.033959027072962	0.3176470588235294	-inf	-14.033959027072962	-29.07720031738281	-1.5396999657154082	2.9115529545959467		170									11:130448814-130448973	[130448814]	[130448973]	[130448644]	[130448814]	[]	[]
11	409874	409994	ENST00000431843	120	-	409874	409994	0	1	120	0	ENST00000431843	120	-	SIGIRR		409874	-17.978000041657413	0.21568627450980393	-inf	-17.978000041657413	-0.9770668506622314	1.7298999153077603	0.9561568592230674		153	-23.676779701548107	0.11864406779661017	-inf	-23.676779701548107	-26.527600383758546	-8.765199875831604	0.2961638369367295		177									11:409874-409874	[409874]	[410027]	[409874, 414822]	[409874, 414999]	[]	[]
11	1309498	1309588	ENST00000317204	90	-	1309498	1309588	0	1	90	0	ENST00000317204	90	-	TOLLIP		1309498	-9.339761180552975	0.31343283582089554	-inf	-9.339761180552975	-11.141000016530354	-4.036799907684326	0.7718134257289122		134									0									11:1309498-1309498	[1309498]	[1309632]	[1309498]	[1309498]	[]	[]
11	3641862	3641910	ENST00000397068	48	-	3641862	3641910	0	1	48	0	ENST00000397068	48	-	ART5		3641862	-26.002077021965615	0.09230769230769231	-inf	-26.002077021965615	-24.08139991760254	-12.184200239181518	-0.8684076885621135		130									0									11:3641862-3641862	[3641862]	[3641992]	[3641862]	[3641862]	[]	[]
11	6480421	6481320	ENST00000396777	132	-	6480421	6481320	0	2	42,90	0,809	ENST00000396777	899	-	ARFIP2		6480421	-2.88836367938902	0.44755244755244755	-inf	-2.88836367938902	-14.169066747029623	14.010999923944473	4.359839171952718		143									0									11:6480421-6480421	[6480421, 6481230]	[6480463, 6481331]	[6481230]	[6481230]	[]	[]
11	8964313	8964400	ENST00000534025	87	-	8964313	8964400	0	1	87	0	ENST00000534025	87	-	TMEM9B		8964313	-8.240008202691874	0.37209302325581395	NaN	-8.240008202691874	-35.961066182454424	6.98857137135097	1.1943410798878402		129									0									11:8964313-8964313	[8964313]	[8964442]	[8964313]	[8964313]	[]	[]
11	9314441	9314543	ENST00000528080	102	-	9314441	9314543	0	1	102	0	ENST00000528080	102	-	TMEM41B		9314441	-28.06560523047014	0.11842105263157894	-inf	-28.06560523047014	-32.642666816711426	-18.483999824523927	0.4200263183669641		152									0									11:9314441-9314441	[9314441]	[9314593]	[9314441]	[9314441]	[]	[]
11	18634257	18634308	ENST00000336349	51	-	18634257	18634308	0	1	51	0	ENST00000336349	51	-	SPTY2D1		18634257	-14.449176529926412	0.32941176470588235	-inf	-14.449176529926412	-6.415000247955322	-6.788600158691406	0.5702235326088746		85									0									11:18634257-18634257	[18634257]	[18634342]	[18634257]	[18634257]	[]	[]
11	20160324	20160441	ENST00000524983	117	-	20160324	20160441	0	1	117	0	ENST00000524983	117	-	DBX1		20160324	-16.06867557171954	0.33774834437086093	-inf	-16.06867557171954	-11.556400430202483	-2.438599944114685	1.9942715276550773		151									0									11:20160324-20160324	[20160324]	[20160475]	[20160324]	[20160324]	[]	[]
11	47378353	47378401	ENST00000378538	48	-	47378353	47378401	0	1	48	0	ENST00000378538	48	-	SPI1		47378353	-9.527360867344074	0.32989690721649484	-inf	-9.527360867344074	-7.703200257817904	1.0127999842166902	4.808974215220756		194									0									11:47378353-47378353	[47378353]	[47378547]	[47378353]	[47378353]	[]	[]
11	49208409	49208484	ENST00000256999	75	-	49208409	49208484	0	1	75	0	ENST00000256999	75	-	FOLH1		49208409	-19.328900094565594	0.17098445595854922	NaN	-19.328900094565594	-18.10880012512207	3.1511000126600264	-1.094523320958945		193									0									11:49208409-49208409	[49208409]	[49208602]	[49208409]	[49208409]	[]	[]
11	57514111	57515673	ENST00000278426	243	-	57514111	57515673	0	2	13,230	0,1332	ENST00000278426	1562	-	SLC43A1		57514111	-25.129602997837697	0.15441176470588236	-inf	-25.129602997837697	-34.05079968770345	-0.8592000484466553	0.11983455848060069		272									0									11:57514111-57514111	[57514111, 57515443]	[57514124, 57515702]	[57515443]	[57515443]	[]	[]
11	60853722	60855913	ENST00000332539	54	-	60853722	60855913	0	2	9,45	0,2146	ENST00000332539	2191	-	PTGDR2		60853722	-29.33850557070512	0.06593406593406594	-inf	-29.33850557070512	-16.389199789365133	-21.977900103727976	-0.06938461722949377		91									0									11:60853722-60853722	[60853722, 60855868]	[60853731, 60855950]	[60855868]	[60855868]	[]	[]
11	64246673	64246721	ENST00000309318	48	-	64246673	64246721	0	1	48	0	ENST00000309318	48	-	PPP1R14B		64246673	0.265062975441968	0.5481481481481482	71.56700336933136	0.265062975441968	3.7028000473976137	5.33430005311966	3.540144021067109		270									0									11:64246673-64246673	[64246673]	[64246943]	[64246673]	[64246673]	[]	[]
11	66721240	66721375	ENST00000533211	48	-	66721240	66721375	0	2	22,26	0,109	ENST00000533211	135	-	SPTBN2		66721240	-17.44429216817417	0.18584070796460178	-inf	-17.44429216817417	-16.724866930643717	-8.242999905347824	0.4930708006321065		113	-15.41447479542376	0.226890756302521	-inf	-15.41447479542376	-24.158733320236205	4.018899929523468	2.159708059103987		476									11:66721240-66721240	[66721240, 66721349]	[66721262, 66721440]	[66721349, 66728740]	[66721349, 66729216]	[]	[]
11	67353399	67353477	ENST00000312419	78	-	67353399	67353477	0	1	78	0	ENST00000312419	78	-	POLD4		67353399	-8.52789807197999	0.3673469387755102	-inf	-8.52789807197999	5.474799871444702	-0.2374001383781433	3.908108849965391		147									0									11:67353399-67353399	[67353399]	[67353546]	[67353399]	[67353399]	[]	[]
11	67437619	67437658	ENST00000326294	39	-	67437619	67437658	0	1	39	0	ENST00000326294	39	-	PTPRCAP		67437619	-22.28384080387297	0.2222222222222222	-inf	-22.28384080387297	-32.450932582219444	-9.848266792297363	0.5169523836128296		63									0									11:67437619-67437619	[67437619]	[67437682]	[67437619]	[67437619]	[]	[]
11	68750660	68751443	ENST00000255087	63	-	68750660	68751443	0	2	39,24	0,759	ENST00000255087	783	-	TESMIN		68750660	-9.851614233425686	0.32142857142857145	-inf	-9.851614233425686	-7.123866526285807	-1.8081001162528991	-0.6243142856717375		140									0									11:68750660-68750660	[68750660, 68751419]	[68750699, 68751520]	[68751419]	[68751419]	[]	[]
11	71444952	71447636	ENST00000355527	33	-	71444952	71447636	0	2	6,27	0,2657	ENST00000355527	2684	-	DHCR7		71444952	-17.2558930347894	0.183206106870229	-inf	-17.2558930347894	-21.716066376368204	-10.63139990568161	-0.5123664133876334		131	-21.905076902646286	0.09615384615384616	-inf	-21.905076902646286	-18.170000060399374	-15.26830016374588	-1.481057694105682		104									11:71444952-71444952	[71444952, 71447609]	[71444958, 71447734]	[71447609, 71448289]	[71447609, 71448393]	[]	[]
11	72244004	72244112	ENST00000298231	108	-	72244004	72244112	0	1	108	0	ENST00000298231	108	-	PHOX2A		72244004	-6.947872052835518	0.43023255813953487	-inf	-6.947872052835518	3.4264000256856284	4.296933380762736	2.5418081384607008		172									0									11:72244004-72244004	[72244004]	[72244176]	[72244004]	[72244004]	[]	[]
11	72781181	72781283	ENST00000334805	102	-	72781181	72781283	0	1	102	0	ENST00000334805	102	-	STARD10		72781181	-10.253716561646588	0.3185840707964602	-inf	-10.253716561646588	-14.495466407140096	11.56860020160675	3.8072654819198415		113	-27.1481295859824	0.10230179028132992	NaN	-27.1481295859824	-29.377733739217124	-3.9659998416900635	0.2210358058372179		1173									11:72781181-72781181	[72781181]	[72781294]	[72781181, 72792874]	[72781181, 72794047]	[]	[]
11	73468474	73598024	ENST00000356467	120	-	73468474	73598024	0	2	18,102	0,129448	ENST00000356467	129550	-	FAM168A		73468474	-7.933956793652704	0.3317307692307692	-inf	-7.933956793652704	-5.529733324050904	1.0046999961137772	3.9168269272822025		208									0									11:73468474-73468474	[73468474, 73597922]	[73468492, 73598112]	[73597922]	[73597922]	[]	[]
11	74398161	74398203	ENST00000298198	42	-	74398161	74398203	0	1	42	0	ENST00000298198	42	-	PGM2L1		74398161	-18.06675002110355	0.19852941176470587	-inf	-18.06675002110355	-15.668000411987304	0.5850998997688294	1.3334816180953675		272									0									11:74398161-74398161	[74398161]	[74398433]	[74398161]	[74398161]	[]	[]
11	86068780	86068993	ENST00000393346	213	-	86068780	86068993	0	1	213	0	ENST00000393346	213	-	PICALM		86068780	-4.32143744223408	0.4440789473684211	-inf	-4.32143744223408	-8.771733315785726	6.612700033187866	3.1403150800695285		304									0									11:86068780-86068780	[86068780]	[86069084]	[86068780]	[86068780]	[]	[]
11	89876017	89878466	ENST00000329862	99	-	89876017	89878466	0	2	4,95	0,2354	ENST00000329862	2449	-	TRIM64B		89876017	-13.523825101554394	0.06666666666666667	-inf	-13.523825101554394	-5.2204000155131025	-5.6828999519348145	-2.1246250156778843		120									0									11:89876017-89876017	[89876017, 89878371]	[89876021, 89878487]	[89878371]	[89878371]	[]	[]
11	101583503	101583680	ENST00000344327	177	-	101583503	101583680	0	1	177	0	ENST00000344327	177	-	TRPC6		101583503	-20.835883044815134	0.15476190476190477	-inf	-20.835883044815134	-25.319399642944337	-7.821300029754639	0.2991150827535118		504									0									11:101583503-101583503	[101583503]	[101584007]	[101583503]	[101583503]	[]	[]
11	111379177	111379270	ENST00000393067	93	-	111379177	111379270	0	1	93	0	ENST00000393067	93	-	POU2AF1		111379177	-5.6539591435267	0.24489795918367346	-554.0879960656166	-5.6539591435267	-5.861799955368042	0.6763999462127686	5.660163259209723		98									0									11:111379177-111379177	[111379177]	[111379275]	[111379177]	[111379177]	[]	[]
11	117842776	117876622	ENST00000614497	36	-	117842776	117876622	0	2	5,31	0,33815	ENST00000614497	33846	-	FXYD6-FXYD2		117842776	-20.1368099181425	0.14285714285714285	-inf	-20.1368099181425	-13.380800215403239	-16.91213360031446	1.2801428446546197		42									0									11:117842776-117842776	[117842776, 117876591]	[117842781, 117876628]	[117876591]	[117876591]	[]	[]
11	117842776	117876622	ENST00000526014	36	-	117842776	117876622	0	2	5,31	0,33815	ENST00000526014	33846	-	FXYD6		117842776	-14.775055617507961	0.2916666666666667	-inf	-14.775055617507961	-13.380800215403239	-7.268599596619606	1.444152756826952		72									0									11:117842776-117842776	[117842776, 117876591]	[117842781, 117876658]	[117876591]	[117876591]	[]	[]
11	118909939	118925344	ENST00000683865	237	-	118909939	118925344	0	3	76,54,107	0,8886,15298	ENST00000683865	15405	-	BCL9L		118909939	-5.316403428644748	0.3797313797313797	NaN	-5.316403428644748	-1.7641332149505615	6.833300037682056	3.649258840329959		819									0									11:118909939-118909939	[118909939, 118918825, 118925237]	[118910015, 118918879, 118925926]	[118925237]	[118925237]	[]	[]
11	124762154	124762190	ENST00000278927	36	-	124762154	124762190	0	1	36	0	ENST00000278927	36	-	ESAM		124762154	-22.300536894842107	0.19852941176470587	-inf	-22.300536894842107	-18.302333386739097	-2.7294997215270995	1.0269847262352136		136									0									11:124762154-124762154	[124762154]	[124762290]	[124762154]	[124762154]	[]	[]
12	6444963	6445095	ENST00000266557	132	+	6444963	6445095	0	1	132	0	ENST00000266557	132	+	CD27		6445095	-26.04979541051117	0.13636363636363635	-inf	-26.04979541051117	-36.16079978942871	-13.37900018543005	0.08613636300221762		132	-15.79199997584025	0.0	-142.12799978256226	-15.79199997584025			0.9225555517607265		9									12:6444963-6445095	[6444963]	[6445095]	[6444954]	[6444963]	[]	[]
12	6452083	6452248	ENST00000266556	165	+	6452083	6452248	0	1	165	0	ENST00000266556	165	+	TAPBPL		6452248	-19.239363531632858	0.12727272727272726	-inf	-19.239363531632858	-13.974800205230713	-5.419899868965149	0.15383635777274543		165	-31.464143063340867	0.14285714285714285	-inf	-31.464143063340867	-41.89320030212402	-22.719500148296355	0.5969523661548183		42									12:6452083-6452248	[6452083]	[6452248]	[6452041]	[6452083]	[]	[]
12	6766486	6766705	ENST00000309083	219	+	6766486	6766705	0	1	219	0	ENST00000309083	219	+	PTMS		6766705	2.985835602838699	0.6438356164383562	653.8979970216751	2.985835602838699	9.97839994430542	9.923299992084504	3.1364977180912077		219	0.050741915741274436	0.5806451612903226	6.29199755191803	0.050741915741274436	0.004000139236450195	3.352099931240082	3.665424264214858		124									12:6766486-6766705	[6766486]	[6766705]	[6766362]	[6766486]	[]	[]
12	6789549	6800138	ENST00000011653	180	+	6789549	6800138	0	2	113,67	0,10522	ENST00000011653	10589	+	CD4		6800138	-21.574016600516106	0.18333333333333332	-inf	-21.574016600516106	-13.445800137519836	-11.906199932098389	0.5919325855531824		180	-23.483545563437723	0.2727272727272727	-516.6380023956299	-23.483545563437723	-19.815400314331054		0.35840909386223013		22									12:6789549-6800138	[6789549, 6800071]	[6789662, 6800138]	[6789527]	[6789549]	[]	[]
12	8033589	8039832	ENST00000162391	258	+	8033589	8039832	0	2	244,14	0,6229	ENST00000162391	6243	+	FOXJ2		8039832	-0.30362018529874407	0.47674418604651164	inf	-0.30362018529874407	0.3867999792098999	26.114400005340578	2.6496860525325343		258	-11.03217958061779	0.2723112128146453	-inf	-11.03217958061779	0.23719992637634277	1.27909996509552	1.985679634148255		874									12:8033589-8039832	[8033589, 8039818]	[8033833, 8039832]	[8032715]	[8033589]	[]	[]
