translon_id	chrom	start	end	strand	blockCount	exonic_length	genomic_span	phylop_dataset	flank_size	feature_n_bases	feature_mean	feature_median	feature_std	feature_min	feature_max	feature_q25	feature_q75	feature_frac_positive	feature_frac_conserved_weak	feature_frac_conserved_strong	feature_frac_negative	feature_frac_depleted	feature_max_conserved_run	upstream_n_bases	upstream_mean	upstream_median	upstream_std	upstream_min	upstream_max	upstream_q25	upstream_q75	upstream_frac_positive	upstream_frac_conserved_weak	upstream_frac_conserved_strong	upstream_frac_negative	upstream_frac_depleted	upstream_max_conserved_run	downstream_n_bases	downstream_mean	downstream_median	downstream_std	downstream_min	downstream_max	downstream_q25	downstream_q75	downstream_frac_positive	downstream_frac_conserved_weak	downstream_frac_conserved_strong	downstream_frac_negative	downstream_frac_depleted	downstream_max_conserved_run	n_codons	codon_pos1_mean	codon_pos2_mean	codon_pos3_mean	wobble_depletion_mean	codon_pos1_frac_conserved	codon_pos2_frac_conserved	codon_pos3_frac_conserved	feature_vs_upstream_diff	feature_vs_downstream_diff	flanking_mean	feature_vs_flanking_diff	conservation_specificity	specifically_conserved
c12riboseqorf99	chr12	74538641	74538737	+	1	96	96	30way	150	96	0.21054167	0.139	0.6937456	-2.207	1.214	-0.19450000301003456	0.9520000219345093	0.6666666666666666	0.3333333333333333	0.0	0.3333333333333333	0.11458333333333333	11	150	0.3640799820423126	0.17550000548362732	0.6851688623428345	-1.6009999513626099	1.2139999866485596	0.006250000209547579	1.0549999475479126	0.7466666666666667	0.4	0.0	0.25333333333333335	0.1	14.0	150	0.28607335686683655	0.14499999582767487	0.6863852739334106	-2.1530001163482666	1.2139999866485596	-0.19599999859929085	1.0549999475479126	0.7	0.36	0.0	0.3	0.06666666666666667	12.0	32	0.044218748807907104	0.32381248474121094	0.26359373331069946	-0.07957811653614044	0.0	0.0	0.0	-0.153538316488266	-0.07553169131278992	0.3250766694545746	-0.11453500390052795	-0.153538316488266	False
c12riboseqorf100	chr12	74538868	74538979	+	1	111	111	30way	150	111	0.16824326	0.118	0.73183995	-2.664	1.312	-0.22349999845027924	0.9550000131130219	0.5675675675675675	0.2882882882882883	0.0	0.43243243243243246	0.0990990990990991	10	150	0.28684666752815247	0.14550000429153442	0.6691087484359741	-2.1530001163482666	1.2139999866485596	-0.18899999931454659	1.0499999523162842	0.7066666666666667	0.35333333333333333	0.0	0.29333333333333333	0.06666666666666667	12.0	150	0.06958000361919403	0.07649999856948853	0.6734440922737122	-2.7209999561309814	1.312000036239624	-0.2342499978840351	0.2290000058710575	0.5533333333333333	0.2	0.0	0.44666666666666666	0.12	17.0	37	0.14721621572971344	0.09329729527235031	0.26421618461608887	-0.1439594328403473	0.0	0.0	0.0	-0.1186034083366394	0.09866325557231903	0.17821332812309265	-0.00997006893157959	-0.1186034083366394	False
c12norep125	chr12	74539206	74539380	+	1	174	174	30way	150	174	0.17305174	0.19	0.5956831	-1.658	1.312	-0.17900000512599945	0.3127500042319298	0.6436781609195402	0.21839080459770116	0.0	0.3563218390804598	0.12643678160919541	9	150	0.2791133224964142	0.18900001049041748	0.652771532535553	-2.1110000610351562	1.312000036239624	-0.09750000201165676	0.9520000219345093	0.7133333333333334	0.30666666666666664	0.0	0.2866666666666667	0.08666666666666667	17.0	150	0.24340668320655823	0.17000000178813934	0.6176086068153381	-2.0969998836517334	1.312000036239624	-0.13724999874830246	0.7872500270605087	0.64	0.26666666666666666	0.0	0.36	0.08666666666666667	8.0	58	0.05455172806978226	0.26167240738868713	0.20293106138706207	-0.044818997383117676	0.0	0.0	0.0	-0.10606157779693604	-0.07035493850708008	0.2612600326538086	-0.08820828795433044	-0.10606157779693604	False
c12norep126	chr12	74539577	74539664	+	1	87	87	30way	150	87	0.11233333	0.102	0.6558826	-1.47	1.312	-0.24700000137090683	0.2939999997615814	0.5287356321839081	0.2413793103448276	0.0	0.47126436781609193	0.1724137931034483	5	150	0.1950400024652481	0.1289999932050705	0.6495462656021118	-2.0969998836517334	1.312000036239624	-0.16599999740719795	0.7442500293254852	0.6133333333333333	0.26	0.0	0.38666666666666666	0.12666666666666668	6.0	150	0.24499334394931793	0.1730000078678131	0.7074122428894043	-2.071000099182129	1.312000036239624	-0.15125000104308128	0.9495000243186951	0.6733333333333333	0.32666666666666666	0.0	0.32666666666666666	0.12666666666666668	11.0	29	0.058344826102256775	0.30327582359313965	-0.024620693176984787	0.2054310254752636	0.0	0.0	0.0	-0.08270667493343353	-0.13266001641750336	0.2200166881084442	-0.10768336057662964	-0.13266001641750336	False
c12norep127	chr12	75360719	75360860	-	1	141	141	30way	150	141	0.12595035	0.297	0.50874126	-1.977	0.335	0.27300000190734863	0.30799999833106995	0.8794326241134752	0.0	0.0	0.12056737588652482	0.12056737588652482	17	150	0.020273329690098763	0.296999990940094	0.6110371947288513	-3.0199999809265137	0.33500000834465027	0.27300000190734863	0.30799999833106995	0.7866666666666666	0.0	0.0	0.21333333333333335	0.21333333333333335	24.0	150	0.12083332985639572	0.296999990940094	0.47643542289733887	-1.871000051498413	0.33500000834465027	0.27300000190734863	0.30799999833106995	0.86	0.0	0.0	0.14	0.14	35.0	47	0.2612765431404114	0.03361701965332031	0.0829574316740036	0.06448934972286224	0.0	0.0	0.0	0.10567702353000641	0.0051170215010643005	0.07055333256721497	0.055397018790245056	0.0051170215010643005	False
c12norep128	chr12	75480968	75481025	+	1	57	57	30way	150	57	0.531386	0.272	0.6577032	-1.1	1.312	-0.0430000014603138	1.1759999990463257	0.7192982456140351	0.45614035087719296	0.0	0.2807017543859649	0.03508771929824561	5	150	-0.008226661942899227	0.03849999979138374	0.8201485872268677	-3.447000026702881	1.312000036239624	-0.3070000112056732	0.2720000147819519	0.52	0.21333333333333335	0.0	0.48	0.23333333333333334	12.0	150	0.30237334966659546	0.16499999165534973	0.7281361222267151	-2.2839999198913574	1.312000036239624	-0.20274999737739563	1.0549999475479126	0.7	0.36666666666666664	0.0	0.3	0.12666666666666668	11.0	19	0.7850000262260437	0.019315794110298157	0.7898421287536621	-0.3876842260360718	0.0	0.0	0.0	0.5396126508712769	0.22901266813278198	0.14707334339618683	0.3843126893043518	0.22901266813278198	False
c12norep129	chr12	75508314	75508446	-	1	132	132	30way	150	132	0.8242197	1.118	0.58161336	-1.385	1.288	0.3070000112056732	1.1549999713897705	0.8863636363636364	0.7424242424242424	0.0	0.11363636363636363	0.03787878787878788	29	150	0.41977331042289734	0.2954999804496765	0.7181349992752075	-1.6579999923706055	1.2879999876022339	-0.04574999958276749	1.0982500314712524	0.7333333333333333	0.44666666666666666	0.0	0.26666666666666666	0.08666666666666667	16.0	150	0.17339999973773956	0.09799999743700027	0.6798303127288818	-2.502000093460083	1.2879999876022339	-0.22675000131130219	0.7170000076293945	0.6066666666666667	0.3333333333333333	0.0	0.3933333333333333	0.10666666666666667	7.0	44	1.1483862400054932	0.3726591169834137	0.9516134858131409	-0.19109082221984863	0.0	0.0	0.0	0.40444639325141907	0.650819718837738	0.29658666253089905	0.5276330709457397	0.40444639325141907	True
c12norep130	chr12	76031740	76031950	-	1	210	210	30way	150	210	0.34901428	0.22	0.67978704	-2.155	1.214	-0.08100000210106373	0.9520000219345093	0.7238095238095238	0.48095238095238096	0.0	0.2761904761904762	0.09523809523809523	19	150	0.7207067012786865	0.8870000243186951	0.4649079144001007	-0.7710000276565552	1.128000020980835	0.3657500147819519	1.0130000114440918	0.92	0.7466666666666667	0.0	0.07333333333333333	0.006666666666666667	53.0	150	-0.018566666170954704	-0.030500000342726707	0.706246554851532	-2.2309999465942383	1.0889999866485596	-0.39124999195337296	0.7877500057220459	0.44	0.26666666666666666	0.0	0.56	0.18666666666666668	8.0	70	0.38988569378852844	0.302785724401474	0.35437145829200745	-0.008035749197006226	0.0	0.0	0.0	-0.371692419052124	0.36758095026016235	0.35107001662254333	-0.002055734395980835	-0.371692419052124	False
c12norep131	chr12	76293826	76293937	+	1	111	111	30way	150	111	-0.04611712	0.154	0.5641602	-2.673	0.186	0.15399999916553497	0.1720000058412552	0.8738738738738738	0.0	0.0	0.12612612612612611	0.12612612612612611	26	150	-0.15348665416240692	0.16599999368190765	0.7551847696304321	-3.5880000591278076	0.20900000631809235	0.15399999916553497	0.1860000044107437	0.8133333333333334	0.0	0.0	0.18666666666666668	0.18666666666666668	14.0	150	-0.195193350315094	0.16599999368190765	0.7589401006698608	-3.5950000286102295	0.1860000044107437	0.15399999916553497	0.1720000058412552	0.7866666666666666	0.0	0.0	0.21333333333333335	0.21333333333333335	13.0	37	0.004567568656057119	-0.1196216270327568	-0.023297300562262535	-0.03422972746193409	0.0	0.0	0.0	0.10736953467130661	0.14907622337341309	-0.17434000968933105	0.12822288274765015	0.10736953467130661	False
c12norep132	chr12	77941083	77966229	+	2	51	25146	30way	150	51	1.0952352	1.176	0.3364325	-0.129	1.312	1.1380000114440918	1.312000036239624	0.9803921568627451	0.9019607843137255	0.0	0.0196078431372549	0.0	40	150	0.4411466419696808	0.22850000858306885	0.7475091814994812	-2.322999954223633	1.312000036239624	-0.14474999532103539	1.1380000114440918	0.7266666666666667	0.4666666666666667	0.0	0.2733333333333333	0.08	18.0	150	0.5528866648674011	0.9960000514984131	0.707944929599762	-1.4819999933242798	1.312000036239624	-0.0409999992698431	1.1759999990463257	0.7333333333333333	0.5333333333333333	0.0	0.26666666666666666	0.06666666666666667	20.0	17	1.2156471014022827	0.8689999580383301	1.2010588645935059	-0.1587352752685547	0.0	0.0	0.0	0.6540886163711548	0.5423485636711121	0.49701663851737976	0.598218560218811	0.5423485636711121	True
c12norep133	chr12	82353230	82354532	-	2	120	1302	30way	150	120	0.6744	1.134	0.70189494	-2.921	1.312	0.18074999377131462	1.1380000114440918	0.85	0.625	0.0	0.15	0.05	20	150	0.3833667039871216	0.2854999899864197	0.8149559497833252	-2.00600004196167	1.312000036239624	-0.21074999496340752	1.1380000114440918	0.68	0.44666666666666666	0.0	0.32	0.16666666666666666	16.0	150	0.14497999846935272	0.15349999070167542	1.0196928977966309	-4.206999778747559	1.312000036239624	-0.32874999940395355	1.0640000104904175	0.6466666666666666	0.3933333333333333	0.0	0.35333333333333333	0.18666666666666668	12.0	40	0.8272500038146973	0.355400025844574	0.8405500650405884	-0.24922502040863037	0.0	0.0	0.0	0.2910332679748535	0.5294199585914612	0.26417332887649536	0.41022664308547974	0.2910332679748535	False
c12norep134	chr12	82687516	82687663	+	1	147	147	30way	150	147	0.9172177	1.138	0.47719607	-1.096	1.312	1.0260000228881836	1.1759999990463257	0.9455782312925171	0.7891156462585034	0.0	0.05442176870748299	0.013605442176870748	38	150	0.6513800024986267	1.0130000114440918	0.6097242832183838	-1.4259999990463257	1.312000036239624	0.12374999932944775	1.1380000114440918	0.8733333333333333	0.5866666666666667	0.0	0.12666666666666668	0.03333333333333333	31.0	150	0.2917533218860626	0.16699999570846558	0.6939888596534729	-1.9220000505447388	1.312000036239624	-0.13300000503659248	1.0477499663829803	0.68	0.34	0.0	0.32	0.12	14.0	49	0.8087959289550781	0.9067551493644714	1.036102056503296	-0.17832648754119873	0.0	0.0	0.0	0.2658376693725586	0.6254643201828003	0.47156667709350586	0.44565099477767944	0.2658376693725586	False
c12norep135	chr12	84294359	84294437	+	1	78	78	30way	150	78	0.011846154	0.114	0.68040675	-2.003	1.288	-0.26775000989437103	0.25975000113248825	0.5512820512820513	0.15384615384615385	0.0	0.44871794871794873	0.19230769230769232	7	150	0.06587333977222443	0.12250000238418579	0.8606337308883667	-3.239000082015991	1.2879999876022339	-0.268499992787838	0.7567500174045563	0.5733333333333334	0.25333333333333335	0.0	0.4266666666666667	0.20666666666666667	7.0	150	0.38932669162750244	0.3019999861717224	0.8146722316741943	-3.4809999465942383	1.2879999876022339	-0.055000001564621925	1.1180000305175781	0.7466666666666667	0.43333333333333335	0.0	0.25333333333333335	0.11333333333333333	25.0	26	-0.0034999807830899954	0.0728076919913292	-0.03376923128962517	0.0684230886399746	0.0	0.0	0.0	-0.05402718484401703	-0.37748053669929504	0.22759999334812164	-0.21575383841991425	-0.37748053669929504	False
c12norep136	chr12	84891882	84891972	-	1	90	90	30way	150	90	0.7647667	1.026	0.61389416	-1.376	1.312	0.24025000259280205	1.1380000114440918	0.8777777777777778	0.6777777777777778	0.0	0.12222222222222222	0.044444444444444446	29	150	0.5269399881362915	1.0260000228881836	0.7938553094863892	-2.999000072479248	1.312000036239624	-0.051750000566244125	1.1380000114440918	0.7133333333333334	0.52	0.0	0.2866666666666667	0.06	23.0	150	0.7426732778549194	1.0260000228881836	0.6383180618286133	-2.4769999980926514	1.312000036239624	0.26825001090765	1.1380000114440918	0.8933333333333333	0.66	0.0	0.10666666666666667	0.04	30.0	30	0.9604000449180603	0.395466685295105	0.9384334683418274	-0.26050013303756714	0.0	0.0	0.0	0.23782670497894287	0.02209341526031494	0.6348066329956055	0.1299600601196289	0.02209341526031494	False
c12riboseqorf101	chr12	88141899	88142064	-	1	165	165	30way	150	165	0.1314485	0.126	0.7843457	-2.719	1.312	-0.23600000143051147	1.0260000228881836	0.6303030303030303	0.2727272727272727	0.0	0.3696969696969697	0.18181818181818182	10	150	-0.06424665451049805	-0.058000002056360245	0.8369396924972534	-3.4649999141693115	1.312000036239624	-0.42149999737739563	0.22475000470876694	0.48	0.22666666666666666	0.0	0.52	0.22	11.0	150	0.1614866703748703	0.1419999897480011	0.8952652215957642	-3.861999988555908	1.312000036239624	-0.22024999931454659	1.0260000228881836	0.6466666666666666	0.31333333333333335	0.0	0.35333333333333333	0.16	9.0	55	0.19630910456180573	0.18589092791080475	0.012145468033850193	0.17895454820245504	0.0	0.0	0.0	0.195695161819458	-0.03003816306591034	0.04862000048160553	0.08282850682735443	-0.03003816306591034	False
c12riboseqorf102	chr12	88142403	88142460	+	1	57	57	30way	150	57	0.27773684	0.195	0.7591316	-2.384	1.312	-0.19200000166893005	1.0829999446868896	0.6491228070175439	0.3508771929824561	0.0	0.3508771929824561	0.12280701754385964	9	150	0.06590000540018082	0.15150000154972076	1.1527429819107056	-9.418000221252441	1.312000036239624	-0.2970000058412552	1.0260000228881836	0.6	0.2866666666666667	0.0	0.4	0.20666666666666667	11.0	150	0.025406673550605774	0.10999999940395355	0.8118125796318054	-3.125999927520752	1.312000036239624	-0.33425000309944153	0.2810000106692314	0.5266666666666666	0.22666666666666666	0.0	0.47333333333333333	0.20666666666666667	12.0	19	0.4130000174045563	0.16231577098369598	0.25789475440979004	0.029763132333755493	0.0	0.0	0.0	0.21183684468269348	0.2523301839828491	0.045653339475393295	0.2320834994316101	0.21183684468269348	False
c12riboseqorf103	chr12	88580274	88580388	-	1	114	114	30way	150	114	0.8353333	1.082	0.5187689	-0.649	1.312	0.22475000470876694	1.1759999990463257	0.9210526315789473	0.7017543859649122	0.0	0.07894736842105263	0.008771929824561403	32	150	0.3278200328350067	0.16949999332427979	0.6957446336746216	-2.256999969482422	1.312000036239624	-0.20599999651312828	1.0260000228881836	0.66	0.3933333333333333	0.0	0.34	0.08666666666666667	17.0	150	0.4797333776950836	0.9810000061988831	0.7502777576446533	-2.6510000228881836	1.312000036239624	0.12375000305473804	1.1380000114440918	0.76	0.5133333333333333	0.0	0.24	0.09333333333333334	17.0	38	0.7579737901687622	0.9194211363792419	0.8286054134368896	0.010092020034790039	0.0	0.0	0.0	0.5075132846832275	0.35559991002082825	0.4037766754627228	0.4315566122531891	0.35559991002082825	False
c12riboseqorf104	chr12	89472239	89492004	-	2	105	19765	30way	150	105	0.70458096	1.026	0.7098902	-1.785	1.312	0.20000000298023224	1.1759999990463257	0.819047619047619	0.6476190476190476	0.0	0.18095238095238095	0.0761904761904762	17	150	0.5034266710281372	0.8034999966621399	0.7288148403167725	-1.8860000371932983	1.312000036239624	-0.03324999939650297	1.1380000114440918	0.7266666666666667	0.56	0.0	0.2733333333333333	0.09333333333333334	27.0	150	0.6599333882331848	1.0260000228881836	0.6323114633560181	-1.2380000352859497	1.312000036239624	0.13199999555945396	1.1759999990463257	0.7733333333333333	0.58	0.0	0.22666666666666666	0.02666666666666667	20.0	35	0.1980857253074646	0.9642571806907654	0.951400101184845	-0.37022864818573	0.0	0.0	0.0	0.20115429162979126	0.04464757442474365	0.5816799998283386	0.12290096282958984	0.04464757442474365	False
c12riboseqorf105	chr12	89525220	89525457	-	1	237	237	30way	150	237	-0.1724515	-0.1	0.7856275	-4.217	1.214	-0.4659999907016754	0.13899999856948853	0.4430379746835443	0.15611814345991562	0.0	0.5569620253164557	0.24472573839662448	10	150	0.40647339820861816	0.28200000524520874	0.7370755672454834	-1.8489999771118164	1.312000036239624	-0.11775000020861626	1.1380000114440918	0.7	0.4266666666666667	0.0	0.3	0.1	19.0	150	0.13735331594944	0.11149999499320984	0.7706241607666016	-1.8450000286102295	1.2120000123977661	-0.25999999418854713	0.9502499848604202	0.6533333333333333	0.32	0.0	0.3466666666666667	0.16666666666666666	18.0	79	-0.1338101327419281	-0.26211389899253845	-0.12143038213253021	-0.07653163373470306	0.0	0.0	0.0	-0.5789248943328857	-0.3098047971725464	0.2719133496284485	-0.44436484575271606	-0.5789248943328857	False
c12riboseqorf106	chr12	89656025	89656094	-	1	69	69	30way	150	69	0.68066674	1.026	0.7019052	-3.46	1.312	0.2240000069141388	1.1380000114440918	0.927536231884058	0.5942028985507246	0.0	0.07246376811594203	0.014492753623188406	33	150	0.8621199727058411	1.1380000114440918	0.5355373620986938	-0.8410000205039978	1.312000036239624	0.23399999365210533	1.312000036239624	0.9133333333333333	0.7	0.0	0.08666666666666667	0.006666666666666667	33.0	150	0.39481332898139954	0.20499999821186066	0.6968343257904053	-1.371999979019165	1.312000036239624	-0.16824999824166298	1.1380000114440918	0.66	0.38	0.0	0.34	0.1	14.0	23	0.7830869555473328	0.5142173767089844	0.7446956634521484	-0.09604346752166748	0.0	0.0	0.0	-0.18145322799682617	0.28585341572761536	0.6284666657447815	0.0522000789642334	-0.18145322799682617	False
c12norep137	chr12	89709853	89710018	+	1	165	165	30way	150	165	0.15760002	0.083	0.6792009	-2.491	1.214	-0.25200000405311584	0.8769999742507935	0.6545454545454545	0.32727272727272727	0.0	0.34545454545454546	0.12121212121212122	10	150	0.41239336133003235	0.17249999940395355	0.6956455707550049	-2.371000051498413	1.2230000495910645	0.04399999976158142	1.062000036239624	0.7866666666666666	0.4666666666666667	0.0	0.21333333333333335	0.08666666666666667	17.0	150	0.10780667513608932	0.07950000464916229	0.6769483089447021	-1.6720000505447388	1.312000036239624	-0.28599999099969864	0.8577499836683273	0.6	0.26	0.0	0.4	0.16666666666666666	7.0	55	0.08707273751497269	0.15469089150428772	0.23103637993335724	-0.11015456914901733	0.0	0.0	0.0	-0.25479334592819214	0.049793340265750885	0.26010000705718994	-0.10249999165534973	-0.25479334592819214	False
c12norep138	chr12	91178475	91179425	-	2	174	950	30way	150	174	0.5743966	1.026	0.7229194	-3.515	1.312	0.13199999555945396	1.1380000114440918	0.8275862068965517	0.5114942528735632	0.0	0.1724137931034483	0.040229885057471264	24	150	0.4317466616630554	0.9919999837875366	0.9907687306404114	-4.973999977111816	1.312000036239624	-0.05074999947100878	1.1759999990463257	0.7066666666666667	0.5333333333333333	0.0	0.29333333333333333	0.12	18.0	150	0.6334133744239807	1.0260000228881836	0.6328697204589844	-2.302999973297119	1.312000036239624	0.13899999856948853	1.1380000114440918	0.8466666666666667	0.5733333333333334	0.0	0.15333333333333332	0.03333333333333333	24.0	58	0.418827623128891	0.6058275699615479	0.6985345482826233	-0.18620693683624268	0.0	0.0	0.0	0.14264994859695435	-0.05901676416397095	0.5325800180435181	0.0418165922164917	-0.05901676416397095	False
c12riboseqorf107	chr12	91635084	91635240	+	1	156	156	30way	150	156	-0.23885258	0.143	0.84157395	-3.51	0.159	0.1289999932050705	0.15600000321865082	0.8012820512820513	0.0	0.0	0.1987179487179487	0.1987179487179487	23	150	-0.14696666598320007	0.13899999856948853	0.6324428915977478	-3.303999900817871	0.15600000321865082	0.1289999932050705	0.14399999380111694	0.82	0.0	0.0	0.18	0.18	32.0	150	-0.19840002059936523	0.13600000739097595	0.8601818680763245	-5.565000057220459	0.1589999943971634	0.13199999928474426	0.1469999998807907	0.8266666666666667	0.0	0.0	0.17333333333333334	0.17333333333333334	24.0	52	-0.3052307665348053	-0.33857691287994385	-0.07275000214576721	-0.24915382266044617	0.0	0.0	0.0	-0.09188590943813324	-0.04045255482196808	-0.17268334329128265	-0.06616923213005066	-0.09188590943813324	False
c12norep139	chr12	92143942	92144065	-	1	123	123	30way	150	123	1.0024309	1.134	0.5318079	-3.197	1.312	1.0219999551773071	1.3070000410079956	0.967479674796748	0.8699186991869918	0.0	0.032520325203252036	0.016260162601626018	67	150	0.7721866965293884	1.1004999876022339	0.7259551882743835	-4.635000228881836	1.312000036239624	0.2225000038743019	1.1720000505447388	0.8733333333333333	0.7133333333333334	0.0	0.12666666666666668	0.02666666666666667	36.0	150	0.9534532427787781	1.1339999437332153	0.433357298374176	-0.6309999823570251	1.3070000410079956	1.0219999551773071	1.1720000505447388	0.96	0.8133333333333334	0.0	0.04	0.013333333333333334	52.0	41	1.0379023551940918	1.065219521522522	0.9041706919670105	0.1473901867866516	0.0	0.0	0.0	0.2302442193031311	0.048977673053741455	0.862820029258728	0.1396108865737915	0.048977673053741455	False
c12riboseqorf108	chr12	92145756	92145828	-	1	72	72	30way	150	72	0.420125	0.945	0.90102303	-3.397	1.205	0.07349999994039536	1.0470000505447388	0.7777777777777778	0.5833333333333334	0.0	0.2222222222222222	0.1111111111111111	26	150	0.5807933211326599	0.9359999895095825	0.6026160717010498	-1.4329999685287476	1.2050000429153442	0.10650000162422657	1.062999963760376	0.8466666666666667	0.58	0.0	0.15333333333333332	0.04	28.0	150	0.5352333188056946	0.9449999928474426	0.7180547118186951	-2.688999891281128	1.2089999914169312	0.07974999770522118	1.0809999704360962	0.8066666666666666	0.5733333333333334	0.0	0.19333333333333333	0.06666666666666667	31.0	24	0.5658749938011169	0.4363333284854889	0.25816667079925537	0.24293750524520874	0.0	0.0	0.0	-0.16066831350326538	-0.11510831117630005	0.558013379573822	-0.1378883719444275	-0.16066831350326538	False
c12norep140	chr12	92482045	92482213	+	1	168	168	30way	150	168	-0.03791666	0.024500001	0.8446607	-3.715	1.099	-0.3567500039935112	0.46175000071525574	0.5714285714285714	0.25	0.0	0.42857142857142855	0.18452380952380953	6	150	0.08391332626342773	0.052000001072883606	0.715781033039093	-1.649999976158142	1.0989999771118164	-0.36524999886751175	0.8650000095367432	0.6066666666666667	0.31333333333333335	0.0	0.3933333333333333	0.18	12.0	150	-0.006093330215662718	0.026000000536441803	0.8210127353668213	-5.0970001220703125	1.0989999771118164	-0.4179999977350235	0.7684999853372574	0.5133333333333333	0.26666666666666666	0.0	0.4866666666666667	0.17333333333333334	9.0	56	-0.10482142865657806	-0.0959821417927742	0.0870535746216774	-0.18745536357164383	0.0	0.0	0.0	-0.12182998657226562	-0.031823329627513885	0.038909994065761566	-0.07682665437459946	-0.12182998657226562	False
c12norep141	chr12	93127843	93127972	-	1	129	129	30way	150	129	0.22889148	0.193	0.73684216	-2.042	1.312	-0.17800000309944153	1.0260000228881836	0.6201550387596899	0.3178294573643411	0.0	0.3798449612403101	0.13178294573643412	11	150	0.33349335193634033	0.21400000154972076	0.7474604249000549	-2.3929998874664307	1.312000036239624	-0.14025000482797623	1.0260000228881836	0.6666666666666666	0.4	0.0	0.3333333333333333	0.14	21.0	150	0.21123334765434265	0.20200000703334808	0.8896353244781494	-3.0290000438690186	1.312000036239624	-0.22200000286102295	1.0830000042915344	0.66	0.36	0.0	0.34	0.18666666666666668	11.0	43	0.27927905321121216	0.2613488435745239	0.1460465043783188	0.12426744401454926	0.0	0.0	0.0	-0.10460187494754791	0.017658129334449768	0.2723633348941803	-0.04347185790538788	-0.10460187494754791	False
c12norep142	chr12	93328012	93377684	-	2	291	49672	30way	150	291	0.007876293	0.036	0.7200289	-3.072	1.311	-0.35599999129772186	0.20799999684095383	0.584192439862543	0.24398625429553264	0.0	0.41237113402061853	0.13745704467353953	10	150	0.20537333190441132	0.11550000309944153	0.6605159640312195	-2.0460000038146973	1.1649999618530273	-0.13199999928474426	0.8389999866485596	0.6866666666666666	0.32	0.0	0.31333333333333335	0.1	14.0	150	-0.19598665833473206	-0.0005000000819563866	1.1739648580551147	-9.107999801635742	1.184000015258789	-0.7122500240802765	0.6064999848604202	0.5	0.29333333333333333	0.0	0.5	0.29333333333333333	6.0	97	-0.002474225126206875	0.061690717935562134	-0.03558763116598129	0.06519587710499763	0.0	0.0	0.0	-0.19749704003334045	0.20386295020580292	0.004693342838436365	0.0031829499639570713	-0.19749704003334045	False
c12riboseqorf109	chr12	93378053	93378116	+	1	63	63	30way	150	63	0.24720635	0.194	0.69513476	-1.348	1.307	-0.1550000011920929	1.0219999551773071	0.6825396825396826	0.30158730158730157	0.0	0.31746031746031744	0.1746031746031746	14	150	0.1232866644859314	0.12700000405311584	0.8397897481918335	-2.490000009536743	1.3070000410079956	-0.27400000393390656	1.0219999551773071	0.58	0.31333333333333335	0.0	0.42	0.18	7.0	150	0.14390665292739868	0.11100000143051147	0.9375061392784119	-6.696000099182129	1.1920000314712524	-0.19099999591708183	0.9350000023841858	0.6733333333333333	0.36666666666666664	0.0	0.32666666666666666	0.18	14.0	21	0.3493809700012207	0.28819048404693604	0.10404760390520096	0.2147381231188774	0.0	0.0	0.0	0.12391968071460724	0.10329969227313995	0.13359667360782623	0.1136096715927124	0.10329969227313995	False
c12riboseqorf110	chr12	93566795	93566924	-	1	129	129	30way	150	129	0.16092247	0.096	0.6513918	-1.749	1.228	-0.20900000631809235	0.8650000095367432	0.6201550387596899	0.2868217054263566	0.0	0.3798449612403101	0.10852713178294573	8	150	0.04247332364320755	0.08399999886751175	0.7627748847007751	-2.2090001106262207	1.2280000448226929	-0.36275000870227814	0.7190000116825104	0.5933333333333334	0.26666666666666666	0.0	0.4066666666666667	0.22666666666666666	5.0	150	-0.0008066622540354729	0.05999999865889549	0.7840855121612549	-3.1510000228881836	1.312000036239624	-0.26474998891353607	0.24500000476837158	0.5666666666666667	0.20666666666666667	0.0	0.43333333333333335	0.16666666666666666	9.0	43	0.04218604788184166	0.26006972789764404	0.18051162362098694	-0.029383733868598938	0.0	0.0	0.0	0.1184491440653801	0.1617291271686554	0.0208333320915699	0.14008913934230804	0.1184491440653801	False
c12norep143	chr12	93566963	93571754	-	3	291	4791	30way	150	291	0.046618562	0.069	0.7460363	-3.528	1.209	-0.30799999833106995	0.8040000200271606	0.563573883161512	0.2611683848797251	0.0	0.436426116838488	0.1718213058419244	9	150	0.18015332520008087	0.09100000560283661	0.664206862449646	-2.5460000038146973	1.2280000448226929	-0.16825000569224358	0.8867499977350235	0.6466666666666666	0.30666666666666664	0.0	0.35333333333333333	0.1	9.0	150	0.3296400010585785	0.18799999356269836	0.6796010136604309	-2.197999954223633	1.218999981880188	-0.04024999961256981	0.9549999833106995	0.7266666666666667	0.4266666666666667	0.0	0.2733333333333333	0.08	20.0	97	0.08031958341598511	-0.03619588539004326	0.0957319587469101	-0.07367010973393917	0.0	0.0	0.0	-0.1335347592830658	-0.2830214500427246	0.25489670038223267	-0.2082781344652176	-0.2830214500427246	False
