chrom	chromStart	chromEnd	name	score	strand	thickStart	thickEnd	itemRgb	blockCount	blockSizes	blockStarts	transcript_id	region_length	strand_right	gene_name	cds_frame	cds_start_pos	translated_matched_frame_score	translated_max_frame_score	translated_start_region_score	translated_window_max_score	translated_phylop_mean	translated_frame	translated_length	untranslated_matched_frame_score	untranslated_max_frame_score	untranslated_start_region_score	untranslated_window_max_score	untranslated_phylop_mean	untranslated_frame	untranslated_length	cds_matched_frame_score	cds_max_frame_score	cds_start_region_score	cds_window_max_score	cds_phylop_mean	cds_length	genome_coords	translated_block_starts	translated_block_ends	untranslated_block_starts	untranslated_block_ends	cds_block_starts	cds_block_ends
13	35472404	35670991	ENST00000686952	2388	+	35472404	35670991	0	18	132,118,103,116,113,141,120,153,168,90,193,72,156,171,102,197,152,91	0,78072,78525,82582,94500,111493,120923,134021,155676,173854,177250,179400,182450,183174,192680,194969,195963,198496	ENST00000686952	198587	+	NBEA	0	35550512	22.57596414429801	22.57596414429801	19.717399978637694	32.656799697875975	6.116803549407494	0	168	-6.350800088047981	-6.350800088047981	-11.821399933099746	-6.350800088047981	3.0448666545872887	0	30	24.548821169433293	24.548821169433293	18.482200145721436	44.57130012512207	6.078706751198735	2220	13:35472404-35550512	[35472404, 35550476]	[35472536, 35550512]	[35472374, 35550476]	[35472404, 35550476]	[35550512, 35550929, 35554986, 35566904, 35583897, 35593327, 35606425, 35628080, 35646258, 35649654, 35651804, 35654854, 35655578, 35665084, 35667373, 35668367, 35670900]	[35550594, 35551032, 35555102, 35567017, 35584038, 35593447, 35606578, 35628248, 35646348, 35649847, 35651876, 35655010, 35655749, 35665186, 35667570, 35668519, 35670991]
13	37002276	37009299	ENST00000692143	810	+	37002276	37009299	0	10	33,64,74,46,106,46,97,121,107,116	0,211,657,2239,3643,3838,4698,5780,6452,6907	ENST00000692143	7023	+	EXOSC8	0	37008795	13.12487151378065	13.12487151378065	22.628000259399414	31.584799766540527	5.644025992880154	0	654	-19.143052917179194	-19.143052917179194	3.0264670054117837	0.2659999430179596	-0.06263852779573592	0	1024	10.993224385457161	10.993224385457161	11.618600511550904	21.836399841308594	5.468455116169002	156	13:37002276-37008795	[37002276, 37002487, 37002933, 37004515, 37005919, 37006114, 37006974, 37008056, 37008728]	[37002309, 37002551, 37003007, 37004561, 37006025, 37006160, 37007071, 37008177, 37008795]	[37000781, 37002272, 37008728]	[37001801, 37002276, 37008728]	[37008795, 37009183]	[37008835, 37009299]
13	37002276	37009299	ENST00000685624	810	+	37002276	37009299	0	10	33,64,74,46,106,46,97,121,107,116	0,211,657,2239,3643,3838,4698,5780,6452,6907	ENST00000685624	7023	+	EXOSC8	0	37008795	13.12487151378065	13.12487151378065	22.628000259399414	31.584799766540527	5.644025992880154	0	654	-20.193260662215813	-20.193260662215813	5.080000209808349	0.2659999430179596	-0.02454545504371212	0	1491	10.993224385457161	10.993224385457161	11.618600511550904	21.836399841308594	5.468455116169002	156	13:37002276-37008795	[37002276, 37002487, 37002933, 37004515, 37005919, 37006114, 37006974, 37008056, 37008728]	[37002309, 37002551, 37003007, 37004561, 37006025, 37006160, 37007071, 37008177, 37008795]	[37000785, 37008728]	[37002276, 37008728]	[37008795, 37009183]	[37008835, 37009299]
13	37002276	37009299	ENST00000693100	810	+	37002276	37009299	0	10	33,64,74,46,106,46,97,121,107,116	0,211,657,2239,3643,3838,4698,5780,6452,6907	ENST00000693100	7023	+	EXOSC8	0	37008795	13.12487151378065	13.12487151378065	22.628000259399414	31.584799766540527	5.644025992880154	0	654	-19.277093846800998	-19.277093846800998	5.080000209808349	0.2659999430179596	-0.014132415095785182	0	1044	10.993224385457161	10.993224385457161	11.618600511550904	21.836399841308594	5.468455116169002	156	13:37002276-37008795	[37002276, 37002487, 37002933, 37004515, 37005919, 37006114, 37006974, 37008056, 37008728]	[37002309, 37002551, 37003007, 37004561, 37006025, 37006160, 37007071, 37008177, 37008795]	[37000785, 37002248, 37008728]	[37001801, 37002276, 37008728]	[37008795, 37009183]	[37008835, 37009299]
13	37007068	37009299	ENST00000689948	342	+	37007068	37009299	0	4	3,116,107,116	0,993,1660,2115	ENST00000689948	2231	+	EXOSC8	0	37008795	11.345016081006296	11.345016081006296	14.173199939727784	31.584799766540527	5.160725815994014	0	186	-11.448853567671986	-11.448853567671986	-6.461866855621338	25.005999946594237	1.454333876540328	0	1952	10.993224385457161	10.993224385457161	11.618600511550904	21.836399841308594	5.468455116169002	156	13:37007068-37008795	[37007068, 37008061, 37008728]	[37007071, 37008177, 37008795]	[37000787, 37002487, 37002933, 37004515, 37005919, 37006114, 37006974, 37008728]	[37002309, 37002551, 37003007, 37004561, 37006025, 37006160, 37007068, 37008728]	[37008795, 37009183]	[37008835, 37009299]
13	37005927	37009299	ENST00000687482	585	+	37005927	37009299	0	6	98,46,97,121,107,116	0,187,1047,2129,2801,3256	ENST00000687482	3372	+	EXOSC8	0	37008795	13.295578054996914	13.295578054996914	20.06719994544983	31.584799766540527	5.495881118838261	0	429	-13.182486701404972	-13.182486701404972	-6.461866855621338	25.005999946594237	1.1089746181735125	0	1282	10.993224385457161	10.993224385457161	11.618600511550904	21.836399841308594	5.468455116169002	156	13:37005927-37008795	[37005927, 37006114, 37006974, 37008056, 37008728]	[37006025, 37006160, 37007071, 37008177, 37008795]	[37000787, 37002272, 37002487, 37002933, 37004476, 37005919, 37008728]	[37001801, 37002309, 37002551, 37003007, 37004561, 37005927, 37008728]	[37008795, 37009183]	[37008835, 37009299]
13	37002276	37009299	ENST00000688436	810	+	37002276	37009299	0	10	33,64,74,46,106,46,97,121,107,116	0,211,657,2239,3643,3838,4698,5780,6452,6907	ENST00000688436	7023	+	EXOSC8	0	37008795	13.12487151378065	13.12487151378065	22.628000259399414	31.584799766540527	5.644025992880154	0	654	-18.959173765802984	-18.959173765802984	-6.461866855621338	0.2659999430179596	-0.07005357151293927	0	940	10.993224385457161	10.993224385457161	11.618600511550904	21.836399841308594	5.468455116169002	156	13:37002276-37008795	[37002276, 37002487, 37002933, 37004515, 37005919, 37006114, 37006974, 37008056, 37008728]	[37002309, 37002551, 37003007, 37004561, 37006025, 37006160, 37007071, 37008177, 37008795]	[37000787, 37002272, 37008728]	[37001723, 37002276, 37008728]	[37008795, 37009183]	[37008835, 37009299]
13	37007068	37009299	ENST00000688064	342	+	37007068	37009299	0	4	3,116,107,116	0,993,1660,2115	ENST00000688064	2231	+	EXOSC8	0	37008795	11.345016081006296	11.345016081006296	14.173199939727784	31.584799766540527	5.160725815994014	0	186	-8.749072416310463	-8.749072416310463	-12.232800388336182	25.005999946594237	1.8239724496994076	0	1443	10.993224385457161	10.993224385457161	11.618600511550904	21.836399841308594	5.468455116169002	156	13:37007068-37008795	[37007068, 37008061, 37008728]	[37007071, 37008177, 37008795]	[37000788, 37002272, 37002487, 37002933, 37004515, 37005956, 37006114, 37006974, 37008728]	[37001801, 37002309, 37002551, 37003007, 37004561, 37006025, 37006160, 37007068, 37008728]	[37008795, 37009183]	[37008835, 37009299]
13	37007068	37009299	ENST00000687944	342	+	37007068	37009299	0	4	3,116,107,116	0,993,1660,2115	ENST00000687944	2231	+	EXOSC8	0	37008795	11.345016081006296	11.345016081006296	14.173199939727784	31.584799766540527	5.160725815994014	0	186	-8.350491153791811	-8.350491153791811	-15.666599750518799	25.005999946594237	1.807765195884768	0	1416	10.993224385457161	10.993224385457161	11.618600511550904	21.836399841308594	5.468455116169002	156	13:37007068-37008795	[37007068, 37008061, 37008728]	[37007071, 37008177, 37008795]	[37000806, 37002272, 37002487, 37002933, 37005919, 37006114, 37006974, 37008728]	[37001801, 37002309, 37002551, 37003007, 37006025, 37006160, 37007068, 37008728]	[37008795, 37009183]	[37008835, 37009299]
13	37007068	37009299	ENST00000692588	342	+	37007068	37009299	0	4	3,116,107,116	0,993,1660,2115	ENST00000692588	2231	+	EXOSC8	0	37008795	11.345016081006296	11.345016081006296	14.173199939727784	31.584799766540527	5.160725815994014	0	186	-8.132376365741436	-8.132376365741436	-16.156599712371825	23.839099979400636	1.7190239257314635	0	1310	10.993224385457161	10.993224385457161	11.618600511550904	21.836399841308594	5.468455116169002	156	13:37007068-37008795	[37007068, 37008061, 37008728]	[37007071, 37008177, 37008795]	[37000884, 37002487, 37002933, 37004515, 37005956, 37006114, 37006974, 37008728]	[37001801, 37002551, 37003007, 37004561, 37006025, 37006160, 37007068, 37008728]	[37008795, 37009183]	[37008835, 37009299]
13	37007028	37009299	ENST00000691611	387	+	37007028	37009299	0	4	43,121,107,116	0,1028,1700,2155	ENST00000691611	2271	+	EXOSC8	0	37008795	11.560151483718451	11.560151483718451	20.75939998626709	31.584799766540527	5.130930740169544	0	231	-4.851900750924506	-4.851900750924506	-10.043500185012817	25.005999946594237	2.407872976683043	0	865	10.993224385457161	10.993224385457161	11.618600511550904	21.836399841308594	5.468455116169002	156	13:37007028-37008795	[37007028, 37008056, 37008728]	[37007071, 37008177, 37008795]	[37001280, 37002272, 37002487, 37002933, 37004515, 37005956, 37006974, 37008728]	[37001801, 37002309, 37002551, 37003007, 37004561, 37006025, 37007028, 37008728]	[37008795, 37009183]	[37008835, 37009299]
13	37005927	37009299	ENST00000692636	585	+	37005927	37009299	0	6	98,46,97,121,107,116	0,187,1047,2129,2801,3256	ENST00000692636	3372	+	EXOSC8	0	37008795	13.295578054996914	13.295578054996914	20.06719994544983	31.584799766540527	5.495881118838261	0	429	-8.593074192605135	-8.593074192605135	2.415000001589457	25.005999946594237	1.7894790738721582	0	755	10.993224385457161	10.993224385457161	11.618600511550904	21.836399841308594	5.468455116169002	156	13:37005927-37008795	[37005927, 37006114, 37006974, 37008056, 37008728]	[37006025, 37006160, 37007071, 37008177, 37008795]	[37001298, 37002272, 37002487, 37002933, 37003494, 37004515, 37005919, 37008728]	[37001801, 37002309, 37002551, 37003007, 37003517, 37004561, 37005927, 37008728]	[37008795, 37009183]	[37008835, 37009299]
13	39038462	39047926	ENST00000470258	963	+	39038462	39047926	0	7	3,153,148,201,92,113,253	0,673,1101,3642,5627,8577,9211	ENST00000470258	9464	+	NHLRC3	0	39044094	10.909421519222944	10.909421519222944	-2.4180665016174316	25.599399709701537	4.653421555648275	0	510	-35.26309389396002	-35.26309389396002	-48.160400772094725	-22.459299778938295	-0.9486578911585782	0	152	19.427196523672173	19.427196523672173	16.147399711608887	44.398100757598876	3.575485637189438	453	13:39038462-39044094	[39038462, 39039135, 39039563, 39042104, 39044089]	[39038465, 39039288, 39039711, 39042305, 39044094]	[39038310, 39044089]	[39038462, 39044089]	[39044094, 39047039, 39047673]	[39044181, 39047152, 39047926]
13	50011937	50013164	ENST00000420995	1227	+	50011937	50013164	0	1	1227	0	ENST00000420995	1227	+	TRIM13	0	50011940	22.628000259399414	22.628000259399414			4.772666533788045	0	3	-17.665492989577597	-17.665492989577597	-11.990399996439615	-8.729500073194504	0.24869193963075312	0	213	12.05646080414162	12.05646080414162	11.178799724578857	38.26820020675659	5.595222221148159	1224	13:50011937-50011940	[50011937]	[50011940]	[49997018, 49997666, 50011934]	[49997131, 49997763, 50011937]	[50011940]	[50013164]
13	50011937	50013164	ENST00000378182	1227	+	50011937	50013164	0	1	1227	0	ENST00000378182	1227	+	TRIM13	0	50011940	22.628000259399414	22.628000259399414			4.772666533788045	0	3	-18.714335251183346	-18.714335251183346	-10.233066813151042	-7.276899981498718	0.015728906137072694	0	725	12.05646080414162	12.05646080414162	11.178799724578857	38.26820020675659	5.595222221148159	1224	13:50011937-50011940	[50011937]	[50011940]	[49997041, 50011934]	[49997763, 50011937]	[50011940]	[50013164]
13	50011937	50013164	ENST00000457662	1227	+	50011937	50013164	0	1	1227	0	ENST00000457662	1227	+	TRIM13	0	50011940	22.628000259399414	22.628000259399414			4.772666533788045	0	3	-18.69524034875077	-18.69524034875077	-27.47340021133423	-8.729500073194504	0.2724335928955952	0	258	12.05646080414162	12.05646080414162	11.178799724578857	38.26820020675659	5.595222221148159	1224	13:50011937-50011940	[50011937]	[50011940]	[49997058, 49997666, 50011934]	[49997216, 49997763, 50011937]	[50011940]	[50013164]
13	60444688	60567641	ENST00000196169	2103	+	60444688	60567641	0	11	60,161,142,72,150,141,157,126,851,126,117	0,15691,22549,39086,41110,49746,65074,65941,83678,90419,122836	ENST00000196169	122953	+	TDRD3	0	60460466	12.098428631315427	12.098428631315427	1.8157999753952025	26.61650013923645	5.96957825529104	0	147	-24.039915814065896	-24.039915814065896	-16.960266954700153	7.533200052380562	0.2425725418858538	0	641	10.019138074088612	10.019138074088612	33.51760063171387	33.06320018768311	5.031179961978812	1956	13:60444688-60460466	[60444688, 60460379]	[60444748, 60460466]	[60396456, 60439687, 60444686, 60460379]	[60397010, 60439772, 60444688, 60460379]	[60460466, 60467237, 60483774, 60485798, 60494434, 60509762, 60510629, 60528366, 60535107, 60567524]	[60460540, 60467379, 60483846, 60485948, 60494575, 60509919, 60510755, 60529217, 60535233, 60567641]
13	60444688	60567641	ENST00000377894	2103	+	60444688	60567641	0	11	60,161,142,72,150,141,157,126,851,126,117	0,15691,22549,39086,41110,49746,65074,65941,83678,90419,122836	ENST00000377894	122953	+	TDRD3	0	60460466	12.098428631315427	12.098428631315427	1.8157999753952025	26.61650013923645	5.96957825529104	0	147	-1.8414635411717675	-1.8414635411717675	-22.63719997406006	7.533200052380562	4.847799995960668	0	110	10.019138074088612	10.019138074088612	33.51760063171387	33.06320018768311	5.031179961978812	1956	13:60444688-60460466	[60444688, 60460379]	[60444748, 60460466]	[60396987, 60439687, 60444686, 60460379]	[60397010, 60439772, 60444688, 60460379]	[60460466, 60467237, 60483774, 60485798, 60494434, 60509762, 60510629, 60528366, 60535107, 60567524]	[60460540, 60467379, 60483846, 60485948, 60494575, 60509919, 60510755, 60529217, 60535233, 60567641]
13	60439757	60567641	ENST00000621840	2121	+	60439757	60567641	0	12	15,66,161,142,72,147,141,157,126,851,126,117	0,4925,20622,27480,44017,46044,54677,70005,70872,88609,95350,127767	ENST00000621840	127884	+	TDRD3	0	60460466	10.823375068072762	10.823375068072762	-0.3619999587535858	26.61650013923645	6.1231131093255025	0	168	-7.703834771016322	-7.703834771016322	-24.46800003051758	7.533200052380562	3.892715601128774	0	109	10.002013862502121	10.002013862502121	33.51760063171387	33.06320018768311	5.028589352801252	1953	13:60439757-60460466	[60439757, 60444682, 60460379]	[60439772, 60444748, 60460466]	[60434046, 60439687, 60460379]	[60434085, 60439757, 60460379]	[60460466, 60467237, 60483774, 60485801, 60494434, 60509762, 60510629, 60528366, 60535107, 60567524]	[60460540, 60467379, 60483846, 60485948, 60494575, 60509919, 60510755, 60529217, 60535233, 60567641]
13	72729013	72755216	ENST00000652266	1500	+	72729013	72755216	0	10	80,46,82,66,57,227,133,611,132,66	0,5946,8948,14523,15491,15967,16930,17487,24676,26137	ENST00000652266	26203	+	BORA	0	72729043	10.754266826311747	10.754266826311747	15.28633352915446	10.754266826311747	5.999166705707709	0	30	-8.393789820287173	-8.393789820287173	4.469399770100911	11.941399980336428	3.3991700254155255	0	347	7.525162609340939	7.525162609340939	14.4761336962382	35.05800037384033	3.7210816362841044	1470	13:72729013-72729043	[72729013]	[72729043]	[72727748, 72728925]	[72728007, 72729013]	[72729043, 72734959, 72737961, 72743536, 72744504, 72744980, 72745943, 72746500, 72753689, 72755150]	[72729093, 72735005, 72738043, 72743602, 72744561, 72745207, 72746076, 72747111, 72753821, 72755216]
13	72908638	73015919	ENST00000615625	678	+	72908638	73015919	0	7	43,91,103,131,85,174,51	0,8437,22526,56635,64952,90183,107230	ENST00000615625	107281	+	PIBF1	0	72908665	17.60544448428684	17.60544448428684	23.133399963378906		6.418370347056124	0	27	-2.6973565943891957	-2.6973565943891957	-56.60020122528076	18.194800263643266	3.8798774196610664	0	359	10.480989259646236	10.480989259646236	11.512000131607056	35.74739990234375	4.696367126669214	651	13:72908638-72908665	[72908638]	[72908665]	[72782224, 72835242, 72908530]	[72782349, 72835368, 72908638]	[72908665, 72917075, 72931164, 72965273, 72973590, 72998821, 73015868]	[72908681, 72917166, 72931267, 72965404, 72973675, 72998995, 73015919]
13	77744335	77763220	ENST00000358679	954	+	77744335	77763220	0	5	97,342,156,283,76	0,2178,8867,16492,18809	ENST00000358679	18885	+	SLAIN1	0	77744371	32.698583801587425	32.698583801587425	28.295999908447264	38.55700054168701	5.696166581991646	0	36	10.375175460584854	10.375175460584854	-1.625600017607212	29.16400012969971	6.465789427229187	0	114	22.465097938779913	22.465097938779913	38.737199783325195	42.882199549674986	5.386755993681065	918	13:77744335-77744371	[77744335]	[77744371]	[77743104, 77744282]	[77743165, 77744335]	[77744371, 77746513, 77753202, 77760827, 77763144]	[77744432, 77746855, 77753358, 77761110, 77763220]
13	102846232	102875903	ENST00000652613	3588	+	102846232	102875903	0	15	122,169,116,87,61,144,208,1074,245,120,214,145,201,85,597	0,5892,7524,8055,9819,12042,15274,15797,19434,20029,20399,21880,25965,27026,29074	ENST00000652613	29671	+	ERCC5	0	102856088	18.151565006560524	18.151565006560524	-26.000267028808594	36.33829976916313	5.000952914786891	0	531	-24.764890687937132	-24.764890687937132	-38.95566673278809	-8.379299867153168	-0.9799726761551828	0	366	-0.7063215176447416	-0.7063215176447416	9.15219955444336	52.07890071868896	2.328270196779788	3057	13:102846232-102856088	[102846232, 102852124, 102853756, 102854287, 102856051]	[102846354, 102852293, 102853872, 102854374, 102856088]	[102845866, 102856051]	[102846232, 102856051]	[102856088, 102858274, 102861506, 102862029, 102865666, 102866261, 102866631, 102868112, 102872197, 102873258, 102875306]	[102856112, 102858418, 102861714, 102863103, 102865911, 102866381, 102866845, 102868257, 102872398, 102873343, 102875903]
13	111205306	111292332	ENST00000375723	2079	+	111205306	111292332	0	17	67,131,202,89,95,96,123,139,60,147,87,79,140,225,94,90,215	0,4565,12372,27898,38565,38892,62241,68507,69424,70225,72280,74965,75231,77832,80840,83047,86811	ENST00000375723	87026	+	ARHGEF7	0	111217681	17.303850700976838	17.303850700976838	8.123999953269958	36.443099880218504	5.684825888478119	0	201	11.823666652043661	11.823666652043661	9.975999927520752		6.055944483313295	0	18	20.521731077757128	20.521731077757128	22.504399490356445	38.55	5.689117150411396	1878	13:111205306-111217681	[111205306, 111209871, 111217678]	[111205373, 111210002, 111217681]	[111205288, 111217678]	[111205306, 111217678]	[111217681, 111233204, 111243871, 111244198, 111267547, 111273813, 111274730, 111275531, 111277586, 111280271, 111280537, 111283138, 111286146, 111288353, 111292117]	[111217880, 111233293, 111243966, 111244294, 111267670, 111273952, 111274790, 111275678, 111277673, 111280350, 111280677, 111283363, 111286240, 111288443, 111292332]
13	113209983	113263582	ENST00000375441	2121	+	113209983	113263582	0	19	105,104,70,74,163,90,83,68,119,193,105,111,86,108,114,106,173,153,96	0,8961,17992,19462,23193,23913,25079,26839,29449,32984,34426,34965,35168,35972,43098,44709,44969,50623,53503	ENST00000375441	53599	+	CUL4A	0	113218980	25.57874460423246	25.57874460423246	26.27380027770996	31.728799676895143	5.293305045053204	0	141	-6.423669146789345	-6.423669146789345	-7.854333321253459	1.520500087738037	-0.33215962912386693	0	426	30.06019337869654	30.06019337869654	23.616999626159668	49.53519945144653	5.378402521182204	1980	13:113209983-113218980	[113209983, 113218944]	[113210088, 113218980]	[113208192, 113209972, 113218944]	[113208607, 113209983, 113218944]	[113218980, 113227975, 113229445, 113233176, 113233896, 113235062, 113236822, 113239432, 113242967, 113244409, 113244948, 113245151, 113245955, 113253081, 113254692, 113254952, 113260606, 113263486]	[113219048, 113228045, 113229519, 113233339, 113233986, 113235145, 113236890, 113239551, 113243160, 113244514, 113245059, 113245237, 113246063, 113253195, 113254798, 113255125, 113260759, 113263582]
13	113209983	113263582	ENST00000326335	2145	+	113209983	113263582	0	19	105,104,70,74,187,90,83,68,119,193,105,111,86,108,114,106,173,153,96	0,8961,17992,19462,23169,23913,25079,26839,29449,32984,34426,34965,35168,35972,43098,44709,44969,50623,53503	ENST00000326335	53599	+	CUL4A	0	113218980	25.57874460423246	25.57874460423246	26.27380027770996	31.728799676895143	5.293305045053204	0	141	-2.2332573362759183	-2.2332573362759183	5.857866517702738	2.4794331391652427	0.786557135385062	0	70	29.462226991524954	29.462226991524954	23.616999626159668	49.53519945144653	5.322236023655885	2004	13:113209983-113218980	[113209983, 113218944]	[113210088, 113218980]	[113208693, 113209972, 113218944]	[113208752, 113209983, 113218944]	[113218980, 113227975, 113229445, 113233152, 113233896, 113235062, 113236822, 113239432, 113242967, 113244409, 113244948, 113245151, 113245955, 113253081, 113254692, 113254952, 113260606, 113263486]	[113219048, 113228045, 113229519, 113233339, 113233986, 113235145, 113236890, 113239551, 113243160, 113244514, 113245059, 113245237, 113246063, 113253195, 113254798, 113255125, 113260759, 113263582]
13	113208801	113263582	ENST00000451881	2199	+	113208801	113263582	0	20	67,116,104,70,74,163,90,83,68,119,193,105,111,86,108,114,106,173,153,96	0,1171,10143,19174,20644,24375,25095,26261,28021,30631,34166,35608,36147,36350,37154,44280,45891,46151,51805,54685	ENST00000451881	54781	+	CUL4A	0	113218980	14.482867509262746	14.482867509262746	-15.321533648173014	32.18450002670288	3.4658584970445054	0	219	-13.751833335558574	-13.751833335558574	-12.502133385340374	-13.751833335558574	-0.18750000533958275	0	30	30.06019337869654	30.06019337869654	23.616999626159668	49.53519945144653	5.378402521182204	1980	13:113208801-113218980	[113208801, 113209972, 113218944]	[113208868, 113210088, 113218980]	[113208771, 113218944]	[113208801, 113218944]	[113218980, 113227975, 113229445, 113233176, 113233896, 113235062, 113236822, 113239432, 113242967, 113244409, 113244948, 113245151, 113245955, 113253081, 113254692, 113254952, 113260606, 113263486]	[113219048, 113228045, 113229519, 113233339, 113233986, 113235145, 113236890, 113239551, 113243160, 113244514, 113245059, 113245237, 113246063, 113253195, 113254798, 113255125, 113260759, 113263582]
13	113210009	113263582	ENST00000617546	2070	+	113210009	113263582	0	19	54,104,70,74,163,90,83,68,119,193,105,111,86,108,114,106,173,153,96	0,8935,17966,19436,23167,23887,25053,26813,29423,32958,34400,34939,35142,35946,43072,44683,44943,50597,53477	ENST00000617546	53573	+	CUL4A	0	113218980	26.941366529464723	26.941366529464723	18.100599765777588	31.728799676895143	4.838000064539827	0	90	14.987300029822759	14.987300029822759	-2.9999999046325683	32.18450002670288	2.689900055740561	0	70	30.06019337869654	30.06019337869654	23.616999626159668	49.53519945144653	5.378402521182204	1980	13:113210009-113218980	[113210009, 113218944]	[113210063, 113218980]	[113208835, 113209972, 113218944]	[113208868, 113210009, 113218944]	[113218980, 113227975, 113229445, 113233176, 113233896, 113235062, 113236822, 113239432, 113242967, 113244409, 113244948, 113245151, 113245955, 113253081, 113254692, 113254952, 113260606, 113263486]	[113219048, 113228045, 113229519, 113233339, 113233986, 113235145, 113236890, 113239551, 113243160, 113244514, 113245059, 113245237, 113246063, 113253195, 113254798, 113255125, 113260759, 113263582]
13	114235084	114272443	ENST00000628084	1710	+	114235084	114272443	0	17	48,55,98,39,141,160,92,134,80,50,74,126,64,62,136,91,260	0,1560,1714,3905,4265,7036,8172,8771,9805,10915,11846,15464,24250,26802,27794,30065,37099	ENST00000628084	37359	+	CDC16	0	114239391	24.028936262354783	24.028936262354783	9.985600227117539	40.35629997253418	5.912173739165491	0	282	-8.25463096265282	-8.25463096265282	-9.836466423670451	-0.9475556082195706	-0.2267096811625105	0	198	19.860009801580574	19.860009801580574	26.573600006103515	44.712300300598145	6.046425755852142	1428	13:114235084-114239391	[114235084, 114236644, 114236798, 114238989, 114239349]	[114235132, 114236699, 114236896, 114239028, 114239391]	[114234886, 114239349]	[114235084, 114239349]	[114239391, 114242120, 114243256, 114243855, 114244889, 114245999, 114246930, 114250548, 114259334, 114261886, 114262878, 114265149, 114272183]	[114239490, 114242280, 114243348, 114243989, 114244969, 114246049, 114247004, 114250674, 114259398, 114261948, 114263014, 114265240, 114272443]
13	114235084	114272443	ENST00000375308	1860	+	114235084	114272443	0	18	48,55,95,39,141,160,92,134,80,50,74,126,153,64,62,136,91,260	0,1560,1717,3905,4265,7036,8172,8771,9805,10915,11846,15464,21993,24250,26802,27794,30065,37099	ENST00000375308	37359	+	CDC16	0	114239391	23.919917648090685	23.919917648090685	9.985600227117539	40.35629997253418	5.878315395378511	0	279	-4.122791737318039	-4.122791737318039	-8.072266658147177		0.25966666840637725	0	24	20.088376982547555	20.088376982547555	26.573600006103515	44.712300300598145	6.060234008177557	1581	13:114235084-114239391	[114235084, 114236644, 114236801, 114238989, 114239349]	[114235132, 114236699, 114236896, 114239028, 114239391]	[114235060, 114239349]	[114235084, 114239349]	[114239391, 114242120, 114243256, 114243855, 114244889, 114245999, 114246930, 114250548, 114257077, 114259334, 114261886, 114262878, 114265149, 114272183]	[114239490, 114242280, 114243348, 114243989, 114244969, 114246049, 114247004, 114250674, 114257230, 114259398, 114261948, 114263014, 114265240, 114272443]
13	114235084	114272443	ENST00000252458	1707	+	114235084	114272443	0	17	48,55,95,39,141,160,92,134,80,50,74,126,64,62,136,91,260	0,1560,1717,3905,4265,7036,8172,8771,9805,10915,11846,15464,24250,26802,27794,30065,37099	ENST00000252458	37359	+	CDC16	0	114239391	23.919917648090685	23.919917648090685	9.985600227117539	40.35629997253418	5.878315395378511	0	279	-9.68149983882904	-9.68149983882904			2.118000026792288	0	4	19.860009801580574	19.860009801580574	26.573600006103515	44.712300300598145	6.046425755852142	1428	13:114235084-114239391	[114235084, 114236644, 114236801, 114238989, 114239349]	[114235132, 114236699, 114236896, 114239028, 114239391]	[114235080, 114239349]	[114235084, 114239349]	[114239391, 114242120, 114243256, 114243855, 114244889, 114245999, 114246930, 114250548, 114259334, 114261886, 114262878, 114265149, 114272183]	[114239490, 114242280, 114243348, 114243989, 114244969, 114246049, 114247004, 114250674, 114259398, 114261948, 114263014, 114265240, 114272443]
13	23330135	23375375	ENST00000402364	13656	-	23330135	23375375	0	8	11555,92,1489,147,112,86,151,24	0,23649,24383,28199,35030,38266,44983,45216	ENST00000402364	45240	-	SACS	0	23341625	23.40258348774889	23.40258348774889	14.159400431315104	54.35229988098145	3.7286989934258727	0	2269	18.852430901160606	18.852430901160606	6.601799821853637	23.872500205039977	5.973215361512624	0	65	27.08539660816949	27.08539660816949	22.6947998046875	54.80069980621338	5.304590765103867	11490	13:23330135-23341625	[23353784, 23354518, 23358334, 23365165, 23368401, 23375118, 23375351]	[23353876, 23356007, 23358481, 23365277, 23368487, 23375269, 23375543]	[23341625, 23375351]	[23341690, 23375351]	[23330135]	[23341625]
13	32402941	32407768	ENST00000530622	549	-	32402941	32407768	0	4	259,77,89,124	0,1379,4308,4703	ENST00000530622	4827	-	N4BP2L1	0	32407327	14.704609552398324	14.704609552398324	8.001133298873901	20.173900246620178	5.668007796586608	0	128	-9.879999979337056	-9.879999979337056	6.7345335483551025	-5.529066411654155	1.477111098708378	0	90	12.881350297838503	12.881350297838503	7.660999822616577	36.053300285339354	4.455512059730442	414	13:32402941-32407327	[32407644]	[32407772]	[32407327, 32407644, 32411527]	[32407338, 32407644, 32411606]	[32402941, 32404320, 32407249]	[32403200, 32404397, 32407327]
